utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,10.51 W,11.7,206.87,
0 %, 3 MiB, 24576 MiB,11.21 W,11.8,207.9,
0 %, 3 MiB, 24576 MiB,10.39 W,12.1,208.93,
0 %, 3 MiB, 24576 MiB,9.76 W,12.0,209.96,
0 %, 3 MiB, 24576 MiB,10.47 W,12.0,211.0,
0 %, 3 MiB, 24576 MiB,10.35 W,12.0,212.03,
0 %, 3 MiB, 24576 MiB,10.15 W,11.7,213.06,
0 %, 3 MiB, 24576 MiB,10.62 W,11.7,214.1,
0 %, 3 MiB, 24576 MiB,10.65 W,12.5,215.14,
0 %, 3 MiB, 24576 MiB,10.34 W,11.9,216.17,
0 %, 3 MiB, 24576 MiB,10.76 W,11.8,217.21,
0 %, 3 MiB, 24576 MiB,9.90 W,11.7,218.24,
0 %, 3 MiB, 24576 MiB,10.53 W,12.4,219.28,
0 %, 3 MiB, 24576 MiB,11.47 W,12.3,220.31,
0 %, 3 MiB, 24576 MiB,11.34 W,11.9,221.35,
0 %, 3 MiB, 24576 MiB,11.27 W,12.0,222.38,
0 %, 3 MiB, 24576 MiB,10.05 W,11.8,223.41,
0 %, 3 MiB, 24576 MiB,10.17 W,11.9,224.44,
0 %, 3 MiB, 24576 MiB,10.14 W,12.5,225.47,
0 %, 3 MiB, 24576 MiB,10.28 W,12.0,226.51,
0 %, 3 MiB, 24576 MiB,10.11 W,11.8,227.54,
0 %, 3 MiB, 24576 MiB,9.95 W,11.9,228.57,
0 %, 3 MiB, 24576 MiB,9.98 W,11.4,229.61,
0 %, 3 MiB, 24576 MiB,10.54 W,12.0,230.64,
0 %, 3 MiB, 24576 MiB,10.42 W,11.8,231.68,
0 %, 3 MiB, 24576 MiB,10.53 W,11.7,232.71,
0 %, 3 MiB, 24576 MiB,11.12 W,11.9,233.75,
0 %, 3 MiB, 24576 MiB,10.90 W,12.6,234.78,
0 %, 3 MiB, 24576 MiB,10.65 W,12.2,235.82,
0 %, 3 MiB, 24576 MiB,10.17 W,11.8,236.85,
0 %, 3 MiB, 24576 MiB,11.21 W,11.7,237.89,
0 %, 3 MiB, 24576 MiB,11.01 W,12.0,238.92,
0 %, 3 MiB, 24576 MiB,10.84 W,12.0,239.96,
0 %, 3 MiB, 24576 MiB,11.03 W,12.5,240.99,
0 %, 3 MiB, 24576 MiB,10.76 W,11.7,242.02,
0 %, 3 MiB, 24576 MiB,10.31 W,11.6,243.05,
0 %, 3 MiB, 24576 MiB,10.39 W,11.7,244.09,
0 %, 3 MiB, 24576 MiB,10.72 W,11.9,245.12,
0 %, 3 MiB, 24576 MiB,10.76 W,11.8,246.16,
0 %, 3 MiB, 24576 MiB,10.94 W,11.9,247.19,
0 %, 3 MiB, 24576 MiB,10.15 W,12.0,248.23,
0 %, 3 MiB, 24576 MiB,10.52 W,12.6,249.26,
0 %, 3 MiB, 24576 MiB,11.07 W,11.9,250.29,
0 %, 3 MiB, 24576 MiB,10.47 W,12.0,251.32,
0 %, 3 MiB, 24576 MiB,10.11 W,12.0,252.36,
0 %, 3 MiB, 24576 MiB,11.60 W,11.7,253.39,
0 %, 3 MiB, 24576 MiB,11.75 W,12.0,254.43,
0 %, 3 MiB, 24576 MiB,12.14 W,11.9,255.46,
0 %, 3 MiB, 24576 MiB,11.43 W,12.3,256.49,
0 %, 3 MiB, 24576 MiB,11.10 W,11.9,257.52,
0 %, 3 MiB, 24576 MiB,11.14 W,12.1,258.56,
0 %, 3 MiB, 24576 MiB,10.70 W,11.9,259.59,
0 %, 3 MiB, 24576 MiB,9.83 W,11.9,260.62,
0 %, 3 MiB, 24576 MiB,10.74 W,11.8,261.66,
0 %, 3 MiB, 24576 MiB,10.35 W,11.9,262.7,
0 %, 3 MiB, 24576 MiB,10.74 W,11.9,263.73,
0 %, 3 MiB, 24576 MiB,10.23 W,12.7,264.77,
0 %, 3 MiB, 24576 MiB,11.03 W,12.0,265.8,
0 %, 3 MiB, 24576 MiB,10.84 W,11.8,266.84,
0 %, 3 MiB, 24576 MiB,10.59 W,12.1,267.87,
0 %, 3 MiB, 24576 MiB,10.91 W,11.9,268.9,
0 %, 3 MiB, 24576 MiB,10.41 W,11.7,269.94,
0 %, 3 MiB, 24576 MiB,10.58 W,11.9,270.97,
0 %, 3 MiB, 24576 MiB,10.51 W,12.2,272.01,
0 %, 3 MiB, 24576 MiB,10.75 W,11.8,273.04,
0 %, 3 MiB, 24576 MiB,10.41 W,11.7,274.07,
0 %, 3 MiB, 24576 MiB,10.48 W,11.9,275.11,
0 %, 3 MiB, 24576 MiB,10.46 W,12.1,276.14,
0 %, 3 MiB, 24576 MiB,10.65 W,11.7,277.17,
0 %, 3 MiB, 24576 MiB,10.58 W,12.1,278.2,
0 %, 3 MiB, 24576 MiB,10.82 W,12.5,279.24,
0 %, 3 MiB, 24576 MiB,10.93 W,11.9,280.27,
0 %, 3 MiB, 24576 MiB,11.05 W,12.0,281.3,
0 %, 3 MiB, 24576 MiB,10.67 W,11.9,282.33,
0 %, 3 MiB, 24576 MiB,10.72 W,12.0,283.37,
0 %, 3 MiB, 24576 MiB,10.54 W,11.6,284.41,
0 %, 3 MiB, 24576 MiB,10.89 W,11.7,285.44,
0 %, 3 MiB, 24576 MiB,11.10 W,12.3,286.47,
0 %, 3 MiB, 24576 MiB,11.50 W,12.0,287.51,
0 %, 3 MiB, 24576 MiB,11.48 W,11.7,288.54,
0 %, 3 MiB, 24576 MiB,10.45 W,11.7,289.57,
0 %, 3 MiB, 24576 MiB,10.68 W,12.0,290.61,
0 %, 3 MiB, 24576 MiB,10.55 W,11.9,291.64,
0 %, 3 MiB, 24576 MiB,10.41 W,11.9,292.67,
0 %, 3 MiB, 24576 MiB,10.96 W,11.6,293.71,
0 %, 3 MiB, 24576 MiB,10.51 W,12.5,294.74,
0 %, 3 MiB, 24576 MiB,10.40 W,12.2,295.78,
0 %, 3 MiB, 24576 MiB,10.59 W,12.1,296.82,
0 %, 3 MiB, 24576 MiB,10.33 W,11.8,297.85,
0 %, 3 MiB, 24576 MiB,11.27 W,11.6,298.88,
0 %, 3 MiB, 24576 MiB,10.95 W,11.9,299.92,
0 %, 3 MiB, 24576 MiB,11.28 W,11.7,300.96,
0 %, 3 MiB, 24576 MiB,10.49 W,12.8,301.99,
0 %, 3 MiB, 24576 MiB,10.39 W,11.8,303.03,
0 %, 3 MiB, 24576 MiB,10.76 W,11.7,304.06,
0 %, 3 MiB, 24576 MiB,11.03 W,11.6,305.1,
0 %, 3 MiB, 24576 MiB,11.22 W,12.0,306.13,
0 %, 3 MiB, 24576 MiB,10.41 W,11.7,307.17,
0 %, 3 MiB, 24576 MiB,10.69 W,11.9,308.2,
0 %, 3 MiB, 24576 MiB,10.74 W,12.4,309.23,
0 %, 3 MiB, 24576 MiB,9.97 W,11.7,310.27,
