utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
3 %, 23633 MiB, 24576 MiB,60.73 W,10.8,231.95,
3 %, 23633 MiB, 24576 MiB,60.32 W,11.1,233.03,
3 %, 23633 MiB, 24576 MiB,60.37 W,11.1,234.1,
3 %, 23633 MiB, 24576 MiB,60.77 W,10.8,235.17,
3 %, 23633 MiB, 24576 MiB,60.36 W,11.0,236.24,
3 %, 23633 MiB, 24576 MiB,60.16 W,10.8,237.31,
3 %, 23633 MiB, 24576 MiB,60.29 W,10.8,238.38,
3 %, 23633 MiB, 24576 MiB,60.48 W,11.3,239.46,
3 %, 23633 MiB, 24576 MiB,59.86 W,13.0,240.53,
3 %, 23633 MiB, 24576 MiB,60.44 W,12.9,241.61,
3 %, 23633 MiB, 24576 MiB,60.58 W,13.1,242.67,
3 %, 23633 MiB, 24576 MiB,60.14 W,13.0,243.75,
3 %, 23633 MiB, 24576 MiB,60.27 W,13.8,244.82,
3 %, 23633 MiB, 24576 MiB,60.47 W,12.9,245.89,
3 %, 23633 MiB, 24576 MiB,60.39 W,13.4,246.96,
3 %, 23633 MiB, 24576 MiB,60.53 W,13.1,248.04,
3 %, 23633 MiB, 24576 MiB,60.62 W,13.0,249.11,
3 %, 23633 MiB, 24576 MiB,60.50 W,13.0,250.19,
3 %, 23633 MiB, 24576 MiB,60.32 W,13.1,251.26,
3 %, 23633 MiB, 24576 MiB,60.48 W,12.9,252.34,
3 %, 23633 MiB, 24576 MiB,60.43 W,10.9,253.41,
3 %, 23633 MiB, 24576 MiB,60.49 W,11.6,254.48,
3 %, 23633 MiB, 24576 MiB,60.84 W,10.5,255.55,
3 %, 23633 MiB, 24576 MiB,60.43 W,10.9,256.62,
3 %, 23633 MiB, 24576 MiB,60.41 W,10.9,257.69,
3 %, 23633 MiB, 24576 MiB,60.62 W,10.7,258.77,
3 %, 23633 MiB, 24576 MiB,60.50 W,11.6,259.86,
3 %, 23633 MiB, 24576 MiB,60.52 W,11.0,260.93,
