utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,
4 , 23633 MiB, 24576 MiB,64.04 W,29.0,269.65,
4 , 23633 MiB, 24576 MiB,63.94 W,28.3,270.73,
4 , 23633 MiB, 24576 MiB,63.66 W,28.0,271.82,
4 , 23633 MiB, 24576 MiB,63.20 W,27.6,272.92,
4 , 23633 MiB, 24576 MiB,63.69 W,28.1,274.0,
4 , 23633 MiB, 24576 MiB,64.07 W,25.7,275.09,
4 , 23633 MiB, 24576 MiB,64.25 W,25.7,276.17,
4 , 23633 MiB, 24576 MiB,64.15 W,28.8,277.27,
4 , 23633 MiB, 24576 MiB,63.93 W,28.7,278.35,
4 , 23633 MiB, 24576 MiB,63.64 W,29.2,279.44,
4 , 23633 MiB, 24576 MiB,63.68 W,29.1,280.52,
4 , 23633 MiB, 24576 MiB,64.49 W,28.9,281.61,
4 , 23633 MiB, 24576 MiB,64.11 W,27.1,282.69,
4 , 23633 MiB, 24576 MiB,64.09 W,23.3,283.77,
4 , 23633 MiB, 24576 MiB,64.01 W,28.0,284.86,
4 , 23633 MiB, 24576 MiB,63.58 W,28.1,285.96,
4 , 23633 MiB, 24576 MiB,63.99 W,27.8,287.05,
4 , 23633 MiB, 24576 MiB,63.68 W,28.0,288.14,
4 , 23633 MiB, 24576 MiB,64.28 W,28.0,289.23,
4 , 23633 MiB, 24576 MiB,64.21 W,26.6,290.32,
4 , 23633 MiB, 24576 MiB,63.94 W,25.0,291.41,
4 , 23633 MiB, 24576 MiB,63.93 W,28.6,292.51,
4 , 23633 MiB, 24576 MiB,64.01 W,28.9,293.59,
4 , 23633 MiB, 24576 MiB,64.02 W,29.4,294.69,
4 , 23633 MiB, 24576 MiB,63.62 W,29.3,295.78,
4 , 23633 MiB, 24576 MiB,64.29 W,29.1,296.87,
4 , 23633 MiB, 24576 MiB,64.61 W,28.7,297.95,
4 , 23633 MiB, 24576 MiB,64.17 W,22.5,299.04,
4 , 23633 MiB, 24576 MiB,64.29 W,28.6,300.12,
4 , 23633 MiB, 24576 MiB,64.16 W,28.9,301.21,
4 , 23633 MiB, 24576 MiB,64.25 W,28.8,302.29,
4 , 23633 MiB, 24576 MiB,64.13 W,28.7,303.38,
4 , 23633 MiB, 24576 MiB,64.66 W,28.7,304.46,
4 , 23633 MiB, 24576 MiB,64.27 W,28.6,305.55,
4 , 23633 MiB, 24576 MiB,63.82 W,22.5,306.63,
4 , 23633 MiB, 24576 MiB,63.79 W,28.6,307.72,
4 , 23633 MiB, 24576 MiB,64.21 W,28.9,308.81,
4 , 23633 MiB, 24576 MiB,64.96 W,29.4,309.9,
4 , 23633 MiB, 24576 MiB,64.27 W,29.2,310.99,
4 , 23633 MiB, 24576 MiB,64.15 W,28.7,312.07,
4 , 23633 MiB, 24576 MiB,64.04 W,30.0,313.15,
4 , 23633 MiB, 24576 MiB,63.85 W,23.0,314.24,
4 , 23633 MiB, 24576 MiB,64.40 W,28.8,315.32,
4 , 23633 MiB, 24576 MiB,64.30 W,28.8,316.41,
4 , 23633 MiB, 24576 MiB,63.82 W,28.8,317.5,
4 , 23633 MiB, 24576 MiB,64.11 W,29.4,318.59,
4 , 23633 MiB, 24576 MiB,63.52 W,29.2,319.68,
4 , 23633 MiB, 24576 MiB,63.96 W,29.0,320.76,
4 , 23633 MiB, 24576 MiB,63.96 W,23.2,321.84,
4 , 23633 MiB, 24576 MiB,64.48 W,27.6,322.93,
4 , 23633 MiB, 24576 MiB,64.02 W,29.1,324.02,
4 , 23633 MiB, 24576 MiB,63.75 W,29.5,325.11,
4 , 23633 MiB, 24576 MiB,63.90 W,29.6,326.2,
4 , 23633 MiB, 24576 MiB,64.25 W,29.2,327.28,
4 , 23633 MiB, 24576 MiB,64.34 W,29.4,328.37,
4 , 23633 MiB, 24576 MiB,64.13 W,25.0,329.46,
4 , 23633 MiB, 24576 MiB,64.28 W,28.0,330.54,
4 , 23633 MiB, 24576 MiB,63.83 W,28.9,331.62,
4 , 23633 MiB, 24576 MiB,63.56 W,29.0,332.71,
4 , 23633 MiB, 24576 MiB,64.35 W,28.9,333.9,
4 , 23633 MiB, 24576 MiB,63.88 W,29.0,334.99,
4 , 23633 MiB, 24576 MiB,64.17 W,29.1,336.07,
4 , 23633 MiB, 24576 MiB,64.07 W,23.0,337.16,
4 , 23633 MiB, 24576 MiB,63.70 W,27.0,338.24,
4 , 23633 MiB, 24576 MiB,63.54 W,29.1,339.33,
4 , 23633 MiB, 24576 MiB,64.15 W,29.5,340.43,
4 , 23633 MiB, 24576 MiB,64.78 W,29.1,341.51,
4 , 23633 MiB, 24576 MiB,64.01 W,29.8,342.6,
4 , 23633 MiB, 24576 MiB,63.98 W,29.0,343.69,
4 , 23633 MiB, 24576 MiB,63.96 W,26.4,344.78,
4 , 23633 MiB, 24576 MiB,63.60 W,25.3,345.88,
4 , 23633 MiB, 24576 MiB,63.79 W,29.1,346.97,
4 , 23633 MiB, 24576 MiB,63.65 W,28.9,348.06,
4 , 23633 MiB, 24576 MiB,64.30 W,29.1,349.15,
4 , 23633 MiB, 24576 MiB,64.41 W,29.2,350.24,
4 , 23633 MiB, 24576 MiB,64.45 W,28.8,351.33,
4 , 23633 MiB, 24576 MiB,64.16 W,27.7,352.42,
4 , 23633 MiB, 24576 MiB,64.12 W,23.0,353.5,
4 , 23633 MiB, 24576 MiB,63.52 W,28.7,354.59,
4 , 23633 MiB, 24576 MiB,63.73 W,29.5,355.69,
4 , 23633 MiB, 24576 MiB,64.12 W,28.9,356.78,
4 , 23633 MiB, 24576 MiB,64.56 W,29.6,357.87,
4 , 23633 MiB, 24576 MiB,64.32 W,29.0,358.96,
4 , 23633 MiB, 24576 MiB,64.05 W,28.9,360.05,
4 , 23633 MiB, 24576 MiB,63.94 W,21.4,361.14,
4 , 23633 MiB, 24576 MiB,63.58 W,28.5,362.23,
4 , 23633 MiB, 24576 MiB,63.78 W,29.0,363.32,
4 , 23633 MiB, 24576 MiB,63.28 W,28.8,364.41,
4 , 23633 MiB, 24576 MiB,64.25 W,28.9,365.5,
4 , 23633 MiB, 24576 MiB,64.40 W,29.1,366.59,
4 , 23633 MiB, 24576 MiB,64.44 W,29.0,367.68,
4 , 23633 MiB, 24576 MiB,64.28 W,23.7,368.77,
4 , 23633 MiB, 24576 MiB,64.22 W,28.5,369.86,
4 , 23633 MiB, 24576 MiB,63.36 W,29.5,370.95,
4 , 23633 MiB, 24576 MiB,63.96 W,29.0,372.04,
4 , 23633 MiB, 24576 MiB,64.87 W,29.5,373.13,
4 , 23633 MiB, 24576 MiB,64.61 W,29.0,374.22,
4 , 23633 MiB, 24576 MiB,64.40 W,28.8,375.31,
4 , 23633 MiB, 24576 MiB,63.75 W,22.4,376.4,
4 , 23633 MiB, 24576 MiB,64.45 W,27.2,377.49,
4 , 23633 MiB, 24576 MiB,63.81 W,27.6,378.58,
4 , 23633 MiB, 24576 MiB,63.54 W,27.5,379.68,
4 , 23633 MiB, 24576 MiB,64.55 W,27.2,380.77,
4 , 23633 MiB, 24576 MiB,64.77 W,27.7,381.86,
4 , 23633 MiB, 24576 MiB,65.07 W,27.6,382.95,
4 , 23633 MiB, 24576 MiB,64.03 W,23.6,384.04,
4 , 23633 MiB, 24576 MiB,63.96 W,28.9,385.13,
4 , 23633 MiB, 24576 MiB,64.51 W,29.6,386.22,
4 , 23633 MiB, 24576 MiB,63.90 W,29.5,387.3,
4 , 23633 MiB, 24576 MiB,64.89 W,29.3,388.39,
4 , 23633 MiB, 24576 MiB,65.29 W,29.7,389.47,
4 , 23633 MiB, 24576 MiB,64.68 W,28.0,390.56,
4 , 23633 MiB, 24576 MiB,64.62 W,22.2,391.65,
4 , 23633 MiB, 24576 MiB,63.88 W,27.7,392.74,
4 , 23633 MiB, 24576 MiB,63.75 W,27.7,393.84,
4 , 23633 MiB, 24576 MiB,64.53 W,27.4,394.92,
4 , 23633 MiB, 24576 MiB,64.67 W,27.2,396.01,
4 , 23633 MiB, 24576 MiB,64.44 W,27.3,397.09,
4 , 23633 MiB, 24576 MiB,64.03 W,27.2,398.18,
4 , 23633 MiB, 24576 MiB,63.88 W,23.9,399.26,
4 , 23633 MiB, 24576 MiB,63.62 W,28.6,400.35,
4 , 23633 MiB, 24576 MiB,64.48 W,29.6,401.43,
4 , 23633 MiB, 24576 MiB,65.31 W,29.6,402.52,
4 , 23633 MiB, 24576 MiB,64.11 W,28.9,403.6,
4 , 23633 MiB, 24576 MiB,64.28 W,28.9,404.69,
4 , 23633 MiB, 24576 MiB,63.51 W,29.1,405.77,
4 , 23633 MiB, 24576 MiB,65.15 W,22.8,406.85,
4 , 23633 MiB, 24576 MiB,64.39 W,26.8,407.94,
4 , 23633 MiB, 24576 MiB,64.12 W,27.1,409.03,
4 , 23633 MiB, 24576 MiB,63.89 W,27.3,410.11,
4 , 23633 MiB, 24576 MiB,64.03 W,27.5,411.2,
4 , 23633 MiB, 24576 MiB,64.44 W,26.8,412.28,
4 , 23633 MiB, 24576 MiB,65.00 W,27.0,413.37,
4 , 23633 MiB, 24576 MiB,64.31 W,24.6,414.45,
4 , 23633 MiB, 24576 MiB,64.21 W,27.8,415.54,
4 , 23633 MiB, 24576 MiB,63.81 W,29.7,416.62,
4 , 23633 MiB, 24576 MiB,64.49 W,29.6,417.71,
4 , 23633 MiB, 24576 MiB,65.34 W,28.9,418.79,
4 , 23633 MiB, 24576 MiB,64.54 W,29.0,419.88,
4 , 23633 MiB, 24576 MiB,64.63 W,29.0,420.97,
4 , 23633 MiB, 24576 MiB,64.42 W,22.2,422.05,
4 , 23633 MiB, 24576 MiB,64.15 W,27.5,423.16,
4 , 23633 MiB, 24576 MiB,64.04 W,28.9,424.24,
4 , 23633 MiB, 24576 MiB,64.05 W,29.0,425.33,
4 , 23633 MiB, 24576 MiB,64.60 W,28.9,426.41,
4 , 23633 MiB, 24576 MiB,64.09 W,28.8,427.5,
4 , 23633 MiB, 24576 MiB,64.29 W,28.8,428.59,
4 , 23633 MiB, 24576 MiB,64.56 W,24.8,429.68,
4 , 23633 MiB, 24576 MiB,64.08 W,25.5,430.76,
4 , 23633 MiB, 24576 MiB,64.46 W,29.3,431.85,
4 , 23633 MiB, 24576 MiB,64.32 W,29.6,432.93,
4 , 23633 MiB, 24576 MiB,64.08 W,28.9,434.02,
4 , 23633 MiB, 24576 MiB,64.00 W,28.8,435.1,
4 , 23633 MiB, 24576 MiB,64.11 W,29.0,436.19,
4 , 23633 MiB, 24576 MiB,63.97 W,27.3,437.27,
4 , 23633 MiB, 24576 MiB,64.06 W,22.5,438.36,
4 , 23633 MiB, 24576 MiB,64.73 W,28.8,439.44,
4 , 23633 MiB, 24576 MiB,64.12 W,29.0,440.52,
4 , 23633 MiB, 24576 MiB,64.07 W,28.8,441.61,
4 , 23633 MiB, 24576 MiB,63.70 W,28.8,442.71,
4 , 23633 MiB, 24576 MiB,64.57 W,28.7,443.79,
