utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 , 3 MiB, 24576 MiB,9.78 W,6.3,195.66,
0 , 3 MiB, 24576 MiB,10.14 W,6.3,196.7,
0 , 3 MiB, 24576 MiB,10.15 W,6.8,197.74,
0 , 3 MiB, 24576 MiB,10.30 W,6.3,198.78,
0 , 3 MiB, 24576 MiB,10.57 W,6.2,199.81,
0 , 3 MiB, 24576 MiB,10.67 W,6.4,200.85,
0 , 3 MiB, 24576 MiB,10.28 W,6.3,201.89,
0 , 3 MiB, 24576 MiB,10.55 W,6.2,202.93,
0 , 3 MiB, 24576 MiB,10.59 W,6.2,203.97,
0 , 3 MiB, 24576 MiB,10.15 W,6.2,205.02,
0 , 3 MiB, 24576 MiB,10.17 W,6.2,206.06,
0 , 3 MiB, 24576 MiB,10.53 W,6.5,207.1,
0 , 3 MiB, 24576 MiB,10.71 W,6.3,208.15,
0 , 3 MiB, 24576 MiB,10.14 W,6.3,209.19,
0 , 3 MiB, 24576 MiB,10.12 W,6.5,210.23,
0 , 3 MiB, 24576 MiB,9.94 W,6.0,211.28,
0 , 3 MiB, 24576 MiB,10.01 W,6.2,212.32,
0 , 3 MiB, 24576 MiB,10.60 W,6.6,213.36,
0 , 3 MiB, 24576 MiB,10.68 W,6.0,214.41,
0 , 3 MiB, 24576 MiB,10.69 W,6.3,215.45,
0 , 3 MiB, 24576 MiB,10.48 W,6.0,216.48,
0 , 3 MiB, 24576 MiB,10.48 W,6.2,217.52,
0 , 3 MiB, 24576 MiB,10.64 W,6.5,218.56,
0 , 3 MiB, 24576 MiB,10.73 W,6.4,219.6,
0 , 3 MiB, 24576 MiB,10.44 W,6.4,220.64,
0 , 3 MiB, 24576 MiB,10.66 W,6.0,221.68,
0 , 3 MiB, 24576 MiB,10.26 W,6.2,222.71,
0 , 3 MiB, 24576 MiB,10.71 W,6.1,223.75,
0 , 3 MiB, 24576 MiB,10.43 W,6.6,224.79,
0 , 3 MiB, 24576 MiB,10.54 W,6.1,225.83,
0 , 3 MiB, 24576 MiB,10.70 W,6.4,226.87,
0 , 3 MiB, 24576 MiB,10.80 W,6.7,227.91,
0 , 3 MiB, 24576 MiB,11.14 W,6.2,228.94,
0 , 3 MiB, 24576 MiB,11.15 W,6.2,229.98,
0 , 3 MiB, 24576 MiB,11.34 W,6.1,231.02,
0 , 3 MiB, 24576 MiB,11.29 W,6.0,232.06,
0 , 3 MiB, 24576 MiB,10.84 W,6.2,233.1,
0 , 3 MiB, 24576 MiB,11.18 W,5.9,234.14,
0 , 3 MiB, 24576 MiB,11.22 W,6.6,235.18,
0 , 3 MiB, 24576 MiB,11.13 W,6.3,236.22,
0 , 3 MiB, 24576 MiB,10.80 W,6.1,237.25,
0 , 3 MiB, 24576 MiB,10.53 W,6.2,238.29,
0 , 3 MiB, 24576 MiB,10.83 W,6.1,239.33,
0 , 3 MiB, 24576 MiB,10.41 W,6.6,240.37,
0 , 3 MiB, 24576 MiB,10.65 W,6.4,241.41,
0 , 3 MiB, 24576 MiB,10.70 W,6.1,242.45,
0 , 3 MiB, 24576 MiB,10.63 W,6.8,243.49,
0 , 3 MiB, 24576 MiB,10.21 W,7.0,244.53,
0 , 3 MiB, 24576 MiB,9.90 W,7.2,245.56,
0 , 3 MiB, 24576 MiB,10.38 W,6.9,246.6,
0 , 3 MiB, 24576 MiB,10.75 W,6.2,247.64,
0 , 3 MiB, 24576 MiB,10.77 W,6.2,248.68,
0 , 3 MiB, 24576 MiB,10.50 W,6.1,249.72,
0 , 3 MiB, 24576 MiB,10.19 W,6.4,250.76,
0 , 3 MiB, 24576 MiB,10.07 W,6.3,251.8,
0 , 3 MiB, 24576 MiB,10.21 W,6.1,252.83,
0 , 3 MiB, 24576 MiB,11.17 W,6.0,253.87,
0 , 3 MiB, 24576 MiB,10.07 W,7.7,254.91,
0 , 3 MiB, 24576 MiB,10.75 W,9.4,255.95,
0 , 3 MiB, 24576 MiB,10.88 W,7.7,256.99,
0 , 3 MiB, 24576 MiB,10.92 W,9.9,258.03,
0 , 3 MiB, 24576 MiB,10.87 W,7.6,259.07,
0 , 3 MiB, 24576 MiB,10.90 W,8.7,260.11,
0 , 3 MiB, 24576 MiB,10.84 W,8.1,261.14,
0 , 3 MiB, 24576 MiB,11.18 W,8.3,262.29,
0 , 3 MiB, 24576 MiB,10.90 W,7.8,263.33,
