utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,10.99 W,21.2,305.31,
0 %, 3 MiB, 24576 MiB,11.39 W,13.1,306.35,
0 %, 3 MiB, 24576 MiB,11.67 W,32.7,307.39,
0 %, 3 MiB, 24576 MiB,11.56 W,42.3,308.43,
0 %, 3 MiB, 24576 MiB,11.61 W,46.6,309.47,
0 %, 3 MiB, 24576 MiB,11.25 W,58.1,310.51,
0 %, 3 MiB, 24576 MiB,11.37 W,42.4,311.55,
0 %, 3 MiB, 24576 MiB,11.36 W,39.6,312.59,
0 %, 3 MiB, 24576 MiB,11.59 W,47.0,313.63,
0 %, 3 MiB, 24576 MiB,11.51 W,45.9,314.67,
0 %, 3 MiB, 24576 MiB,11.76 W,33.6,315.7,
0 %, 3 MiB, 24576 MiB,11.40 W,33.7,316.75,
0 %, 3 MiB, 24576 MiB,11.79 W,47.0,317.79,
0 %, 3 MiB, 24576 MiB,12.22 W,43.0,318.83,
0 %, 3 MiB, 24576 MiB,11.59 W,32.8,319.87,
0 %, 3 MiB, 24576 MiB,10.91 W,21.9,320.9,
0 %, 3 MiB, 24576 MiB,11.37 W,28.1,321.94,
0 %, 3 MiB, 24576 MiB,11.21 W,37.2,322.98,
0 %, 3 MiB, 24576 MiB,11.23 W,47.4,324.01,
0 %, 3 MiB, 24576 MiB,11.41 W,46.1,325.05,
0 %, 3 MiB, 24576 MiB,10.67 W,33.7,326.08,
0 %, 3 MiB, 24576 MiB,10.74 W,49.0,327.12,
0 %, 3 MiB, 24576 MiB,11.31 W,43.3,328.16,
0 %, 3 MiB, 24576 MiB,11.41 W,46.8,329.2,
0 %, 3 MiB, 24576 MiB,11.14 W,51.0,330.24,
0 %, 3 MiB, 24576 MiB,10.59 W,49.7,331.28,
0 %, 3 MiB, 24576 MiB,11.43 W,34.3,332.32,
0 %, 3 MiB, 24576 MiB,10.87 W,39.8,333.36,
0 %, 3 MiB, 24576 MiB,11.93 W,42.0,334.4,
0 %, 3 MiB, 24576 MiB,11.73 W,33.9,335.43,
0 %, 3 MiB, 24576 MiB,12.23 W,20.4,336.47,
0 %, 3 MiB, 24576 MiB,11.03 W,22.4,337.52,
0 %, 3 MiB, 24576 MiB,11.20 W,31.3,338.55,
0 %, 3 MiB, 24576 MiB,11.10 W,41.7,339.59,
0 %, 3 MiB, 24576 MiB,11.55 W,47.9,340.63,
0 %, 3 MiB, 24576 MiB,11.51 W,42.0,341.67,
0 %, 3 MiB, 24576 MiB,11.50 W,48.4,342.71,
0 %, 3 MiB, 24576 MiB,12.28 W,46.9,343.75,
0 %, 3 MiB, 24576 MiB,11.39 W,43.3,344.79,
0 %, 3 MiB, 24576 MiB,11.63 W,33.6,345.83,
0 %, 3 MiB, 24576 MiB,11.74 W,45.9,346.87,
0 %, 3 MiB, 24576 MiB,11.48 W,46.1,347.91,
0 %, 3 MiB, 24576 MiB,11.15 W,49.1,348.95,
0 %, 3 MiB, 24576 MiB,10.91 W,43.9,349.99,
0 %, 3 MiB, 24576 MiB,10.90 W,41.0,351.03,
0 %, 3 MiB, 24576 MiB,10.90 W,29.6,352.06,
0 %, 3 MiB, 24576 MiB,11.64 W,34.7,353.1,
0 %, 3 MiB, 24576 MiB,11.64 W,16.1,354.14,
0 %, 3 MiB, 24576 MiB,10.45 W,10.3,355.18,
0 %, 3 MiB, 24576 MiB,10.57 W,27.4,356.21,
0 %, 3 MiB, 24576 MiB,11.18 W,41.3,357.25,
0 %, 3 MiB, 24576 MiB,11.42 W,45.8,358.29,
0 %, 3 MiB, 24576 MiB,11.29 W,47.4,359.34,
0 %, 3 MiB, 24576 MiB,11.25 W,48.6,360.38,
0 %, 3 MiB, 24576 MiB,11.11 W,43.8,361.42,
0 %, 3 MiB, 24576 MiB,11.57 W,45.9,362.46,
0 %, 3 MiB, 24576 MiB,11.59 W,41.9,363.5,
0 %, 3 MiB, 24576 MiB,11.53 W,33.3,364.54,
0 %, 3 MiB, 24576 MiB,11.68 W,46.5,365.57,
0 %, 3 MiB, 24576 MiB,11.76 W,43.6,366.61,
0 %, 3 MiB, 24576 MiB,11.31 W,46.3,367.65,
0 %, 3 MiB, 24576 MiB,11.43 W,39.5,368.69,
