utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,15.03 W,4.6,325.53,
0 %, 3 MiB, 24576 MiB,15.05 W,4.3,326.58,
0 %, 3 MiB, 24576 MiB,14.11 W,4.4,327.64,
0 %, 3 MiB, 24576 MiB,15.42 W,5.7,328.69,
0 %, 3 MiB, 24576 MiB,15.53 W,4.8,329.74,
0 %, 3 MiB, 24576 MiB,14.10 W,4.3,330.79,
0 %, 3 MiB, 24576 MiB,14.73 W,4.3,331.85,
0 %, 3 MiB, 24576 MiB,15.15 W,4.3,332.89,
0 %, 3 MiB, 24576 MiB,14.89 W,5.2,333.94,
0 %, 3 MiB, 24576 MiB,14.83 W,4.4,334.98,
0 %, 3 MiB, 24576 MiB,14.94 W,4.4,336.03,
0 %, 3 MiB, 24576 MiB,14.93 W,4.2,337.07,
0 %, 3 MiB, 24576 MiB,14.76 W,4.4,338.12,
0 %, 3 MiB, 24576 MiB,13.08 W,4.4,339.16,
0 %, 3 MiB, 24576 MiB,14.86 W,4.6,340.21,
0 %, 3 MiB, 24576 MiB,15.11 W,4.5,341.25,
0 %, 3 MiB, 24576 MiB,14.26 W,4.3,342.29,
0 %, 3 MiB, 24576 MiB,15.06 W,4.5,343.34,
0 %, 3 MiB, 24576 MiB,14.91 W,4.6,344.38,
0 %, 3 MiB, 24576 MiB,14.95 W,4.3,345.43,
0 %, 3 MiB, 24576 MiB,15.01 W,4.4,346.47,
0 %, 3 MiB, 24576 MiB,14.78 W,4.4,347.52,
0 %, 3 MiB, 24576 MiB,14.79 W,4.2,348.56,
0 %, 3 MiB, 24576 MiB,15.15 W,5.4,349.61,
0 %, 3 MiB, 24576 MiB,13.88 W,4.3,350.65,
0 %, 3 MiB, 24576 MiB,14.90 W,4.3,351.7,
0 %, 3 MiB, 24576 MiB,15.64 W,4.3,352.74,
0 %, 3 MiB, 24576 MiB,15.41 W,4.3,353.79,
0 %, 3 MiB, 24576 MiB,15.08 W,4.4,354.83,
0 %, 3 MiB, 24576 MiB,15.12 W,4.7,355.88,
0 %, 3 MiB, 24576 MiB,14.91 W,4.2,356.92,
0 %, 3 MiB, 24576 MiB,14.90 W,4.4,357.96,
0 %, 3 MiB, 24576 MiB,13.25 W,4.7,359.01,
0 %, 3 MiB, 24576 MiB,15.22 W,4.3,360.05,
