utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,14.70 W,4.2,336.27,
0 %, 3 MiB, 24576 MiB,14.75 W,4.4,337.31,
0 %, 3 MiB, 24576 MiB,13.72 W,4.3,338.34,
0 %, 3 MiB, 24576 MiB,15.03 W,4.2,339.38,
0 %, 3 MiB, 24576 MiB,14.90 W,4.7,340.41,
0 %, 3 MiB, 24576 MiB,12.93 W,4.3,341.44,
0 %, 3 MiB, 24576 MiB,14.96 W,4.2,342.48,
0 %, 3 MiB, 24576 MiB,14.74 W,4.7,343.51,
0 %, 3 MiB, 24576 MiB,13.82 W,4.4,344.55,
0 %, 3 MiB, 24576 MiB,14.66 W,4.9,345.58,
0 %, 3 MiB, 24576 MiB,15.15 W,4.7,346.62,
0 %, 3 MiB, 24576 MiB,15.25 W,4.3,347.65,
0 %, 3 MiB, 24576 MiB,15.38 W,4.3,348.68,
0 %, 3 MiB, 24576 MiB,14.50 W,4.3,349.72,
0 %, 3 MiB, 24576 MiB,14.63 W,4.2,350.75,
0 %, 3 MiB, 24576 MiB,14.88 W,4.4,351.79,
0 %, 3 MiB, 24576 MiB,14.86 W,4.4,352.82,
0 %, 3 MiB, 24576 MiB,14.85 W,4.2,353.86,
0 %, 3 MiB, 24576 MiB,15.00 W,4.3,354.89,
0 %, 3 MiB, 24576 MiB,13.48 W,4.6,355.93,
0 %, 3 MiB, 24576 MiB,14.65 W,4.3,356.96,
0 %, 3 MiB, 24576 MiB,14.62 W,4.3,357.99,
0 %, 3 MiB, 24576 MiB,13.02 W,5.1,359.03,
0 %, 3 MiB, 24576 MiB,14.75 W,4.2,360.06,
0 %, 3 MiB, 24576 MiB,14.76 W,4.5,361.1,
0 %, 3 MiB, 24576 MiB,13.83 W,4.7,362.14,
0 %, 3 MiB, 24576 MiB,14.93 W,4.3,363.17,
0 %, 3 MiB, 24576 MiB,14.76 W,4.4,364.21,
0 %, 3 MiB, 24576 MiB,15.05 W,4.3,365.24,
0 %, 3 MiB, 24576 MiB,15.03 W,4.3,366.27,
0 %, 3 MiB, 24576 MiB,15.18 W,4.9,367.31,
0 %, 3 MiB, 24576 MiB,14.86 W,4.2,368.34,
0 %, 3 MiB, 24576 MiB,14.86 W,5.7,369.38,
0 %, 3 MiB, 24576 MiB,15.02 W,4.6,370.41,
0 %, 3 MiB, 24576 MiB,15.06 W,4.2,371.44,
0 %, 3 MiB, 24576 MiB,14.79 W,4.3,372.48,
0 %, 3 MiB, 24576 MiB,13.28 W,5.2,373.51,
0 %, 3 MiB, 24576 MiB,15.06 W,4.3,374.55,
0 %, 3 MiB, 24576 MiB,14.88 W,4.3,375.58,
0 %, 3 MiB, 24576 MiB,13.05 W,4.7,376.62,
0 %, 3 MiB, 24576 MiB,14.53 W,4.3,377.65,
0 %, 3 MiB, 24576 MiB,15.38 W,4.4,378.69,
0 %, 3 MiB, 24576 MiB,15.30 W,4.3,379.72,
0 %, 3 MiB, 24576 MiB,15.53 W,4.3,380.76,
0 %, 3 MiB, 24576 MiB,14.90 W,4.3,381.79,
0 %, 3 MiB, 24576 MiB,14.86 W,4.2,382.83,
0 %, 3 MiB, 24576 MiB,14.78 W,4.3,383.86,
0 %, 3 MiB, 24576 MiB,15.13 W,4.3,384.9,
0 %, 3 MiB, 24576 MiB,15.38 W,4.5,385.93,
0 %, 3 MiB, 24576 MiB,15.17 W,4.4,386.96,
0 %, 3 MiB, 24576 MiB,14.62 W,4.3,388.0,
0 %, 3 MiB, 24576 MiB,14.98 W,5.1,389.03,
0 %, 3 MiB, 24576 MiB,14.86 W,4.4,390.07,
0 %, 3 MiB, 24576 MiB,14.36 W,4.4,391.1,
0 %, 3 MiB, 24576 MiB,14.94 W,4.6,392.14,
0 %, 3 MiB, 24576 MiB,14.77 W,4.3,393.17,
0 %, 3 MiB, 24576 MiB,12.77 W,4.3,394.21,
0 %, 3 MiB, 24576 MiB,14.66 W,4.2,395.24,
0 %, 3 MiB, 24576 MiB,14.67 W,4.3,396.27,
0 %, 3 MiB, 24576 MiB,14.82 W,4.3,397.31,
0 %, 3 MiB, 24576 MiB,14.85 W,4.4,398.34,
0 %, 3 MiB, 24576 MiB,14.93 W,4.3,399.38,
0 %, 3 MiB, 24576 MiB,14.75 W,4.2,400.41,
0 %, 3 MiB, 24576 MiB,14.90 W,4.6,401.44,
0 %, 3 MiB, 24576 MiB,14.71 W,4.4,402.48,
0 %, 3 MiB, 24576 MiB,14.61 W,4.8,403.51,
0 %, 3 MiB, 24576 MiB,14.94 W,4.5,404.55,
0 %, 3 MiB, 24576 MiB,13.40 W,5.0,405.58,
0 %, 3 MiB, 24576 MiB,15.10 W,4.2,406.62,
0 %, 3 MiB, 24576 MiB,14.83 W,4.7,407.65,
0 %, 3 MiB, 24576 MiB,14.76 W,4.3,408.69,
0 %, 3 MiB, 24576 MiB,14.82 W,4.2,409.72,
0 %, 3 MiB, 24576 MiB,15.38 W,4.4,410.75,
0 %, 3 MiB, 24576 MiB,15.47 W,4.2,411.79,
0 %, 3 MiB, 24576 MiB,15.40 W,4.3,412.82,
0 %, 3 MiB, 24576 MiB,14.85 W,4.4,413.86,
0 %, 3 MiB, 24576 MiB,14.78 W,4.2,414.89,
0 %, 3 MiB, 24576 MiB,14.72 W,4.6,415.93,
0 %, 3 MiB, 24576 MiB,15.25 W,4.4,416.96,
0 %, 3 MiB, 24576 MiB,15.15 W,4.3,418.0,
0 %, 3 MiB, 24576 MiB,15.17 W,5.2,419.03,
0 %, 3 MiB, 24576 MiB,13.37 W,4.3,420.07,
0 %, 3 MiB, 24576 MiB,14.91 W,4.2,421.1,
