utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,11.93 W,11.5,246.91,
0 %, 3 MiB, 24576 MiB,12.33 W,10.7,247.94,
0 %, 3 MiB, 24576 MiB,11.73 W,11.5,248.98,
0 %, 3 MiB, 24576 MiB,11.75 W,10.8,250.01,
0 %, 3 MiB, 24576 MiB,12.27 W,11.0,251.04,
0 %, 3 MiB, 24576 MiB,11.50 W,10.7,252.07,
0 %, 3 MiB, 24576 MiB,11.36 W,10.7,253.11,
0 %, 3 MiB, 24576 MiB,11.58 W,10.7,254.14,
0 %, 3 MiB, 24576 MiB,11.58 W,10.8,255.17,
0 %, 3 MiB, 24576 MiB,11.90 W,10.7,256.21,
0 %, 3 MiB, 24576 MiB,11.96 W,10.8,257.24,
0 %, 3 MiB, 24576 MiB,11.41 W,10.9,258.27,
0 %, 3 MiB, 24576 MiB,11.76 W,10.7,259.3,
0 %, 3 MiB, 24576 MiB,11.97 W,11.4,260.34,
0 %, 3 MiB, 24576 MiB,11.58 W,10.9,261.37,
0 %, 3 MiB, 24576 MiB,11.14 W,11.2,262.4,
0 %, 3 MiB, 24576 MiB,11.12 W,10.7,263.43,
0 %, 3 MiB, 24576 MiB,11.33 W,10.8,264.47,
0 %, 3 MiB, 24576 MiB,11.54 W,10.5,265.5,
0 %, 3 MiB, 24576 MiB,11.54 W,10.8,266.53,
0 %, 3 MiB, 24576 MiB,11.12 W,10.8,267.56,
0 %, 3 MiB, 24576 MiB,11.29 W,10.5,268.6,
0 %, 3 MiB, 24576 MiB,11.17 W,10.8,269.63,
0 %, 3 MiB, 24576 MiB,11.55 W,10.8,270.66,
0 %, 3 MiB, 24576 MiB,11.52 W,10.7,271.7,
0 %, 3 MiB, 24576 MiB,11.25 W,10.8,272.73,
0 %, 3 MiB, 24576 MiB,11.61 W,10.7,273.76,
0 %, 3 MiB, 24576 MiB,11.19 W,10.7,274.79,
0 %, 3 MiB, 24576 MiB,11.26 W,11.4,275.83,
0 %, 3 MiB, 24576 MiB,11.02 W,12.5,276.86,
0 %, 3 MiB, 24576 MiB,11.37 W,11.0,277.9,
0 %, 3 MiB, 24576 MiB,11.43 W,10.8,278.93,
0 %, 3 MiB, 24576 MiB,11.57 W,11.0,279.96,
0 %, 3 MiB, 24576 MiB,11.83 W,10.8,281.0,
0 %, 3 MiB, 24576 MiB,11.35 W,10.8,282.03,
0 %, 3 MiB, 24576 MiB,11.32 W,10.8,283.07,
0 %, 3 MiB, 24576 MiB,11.67 W,10.6,284.1,
0 %, 3 MiB, 24576 MiB,11.28 W,10.7,285.13,
0 %, 3 MiB, 24576 MiB,10.90 W,10.8,286.17,
0 %, 3 MiB, 24576 MiB,10.43 W,10.8,287.2,
0 %, 3 MiB, 24576 MiB,11.14 W,10.8,288.23,
0 %, 3 MiB, 24576 MiB,10.81 W,10.7,289.26,
0 %, 3 MiB, 24576 MiB,10.98 W,10.6,290.3,
0 %, 3 MiB, 24576 MiB,11.22 W,11.4,291.33,
0 %, 3 MiB, 24576 MiB,11.82 W,11.7,292.36,
0 %, 3 MiB, 24576 MiB,11.69 W,10.8,293.39,
0 %, 3 MiB, 24576 MiB,11.55 W,10.8,294.43,
0 %, 3 MiB, 24576 MiB,11.55 W,10.9,295.46,
0 %, 3 MiB, 24576 MiB,12.04 W,10.8,296.49,
0 %, 3 MiB, 24576 MiB,11.73 W,10.8,297.53,
0 %, 3 MiB, 24576 MiB,10.89 W,12.0,298.56,
0 %, 3 MiB, 24576 MiB,10.75 W,10.7,299.59,
0 %, 3 MiB, 24576 MiB,11.87 W,10.8,300.63,
0 %, 3 MiB, 24576 MiB,11.44 W,10.9,301.66,
0 %, 3 MiB, 24576 MiB,11.17 W,10.7,302.69,
0 %, 3 MiB, 24576 MiB,11.26 W,10.9,303.72,
0 %, 3 MiB, 24576 MiB,11.66 W,10.8,304.76,
0 %, 3 MiB, 24576 MiB,11.11 W,11.5,305.79,
0 %, 3 MiB, 24576 MiB,11.37 W,11.4,306.82,
0 %, 3 MiB, 24576 MiB,11.60 W,10.9,307.85,
0 %, 3 MiB, 24576 MiB,11.03 W,11.5,308.89,
0 %, 3 MiB, 24576 MiB,11.24 W,10.8,309.92,
0 %, 3 MiB, 24576 MiB,11.40 W,11.0,310.95,
0 %, 3 MiB, 24576 MiB,11.53 W,10.6,311.98,
0 %, 3 MiB, 24576 MiB,11.60 W,10.7,313.02,
0 %, 3 MiB, 24576 MiB,10.90 W,11.0,314.05,
0 %, 3 MiB, 24576 MiB,11.30 W,10.8,315.08,
0 %, 3 MiB, 24576 MiB,10.93 W,10.8,316.12,
0 %, 3 MiB, 24576 MiB,11.89 W,10.9,317.15,
0 %, 3 MiB, 24576 MiB,11.72 W,12.2,318.18,
0 %, 3 MiB, 24576 MiB,12.02 W,10.7,319.21,
0 %, 3 MiB, 24576 MiB,11.94 W,10.9,320.25,
0 %, 3 MiB, 24576 MiB,11.13 W,11.4,321.28,
0 %, 3 MiB, 24576 MiB,10.65 W,11.7,322.31,
0 %, 3 MiB, 24576 MiB,11.34 W,10.8,323.34,
0 %, 3 MiB, 24576 MiB,11.34 W,10.8,324.38,
0 %, 3 MiB, 24576 MiB,11.66 W,10.9,325.41,
0 %, 3 MiB, 24576 MiB,11.72 W,10.8,326.44,
0 %, 3 MiB, 24576 MiB,11.71 W,11.0,327.48,
0 %, 3 MiB, 24576 MiB,11.66 W,10.7,328.51,
0 %, 3 MiB, 24576 MiB,11.12 W,10.8,329.54,
0 %, 3 MiB, 24576 MiB,10.95 W,10.7,330.57,
0 %, 3 MiB, 24576 MiB,11.63 W,10.9,331.6,
0 %, 3 MiB, 24576 MiB,11.04 W,10.6,332.63,
0 %, 3 MiB, 24576 MiB,11.30 W,11.0,333.67,
0 %, 3 MiB, 24576 MiB,11.12 W,10.6,334.7,
0 %, 3 MiB, 24576 MiB,11.55 W,10.8,335.73,
0 %, 3 MiB, 24576 MiB,11.70 W,12.1,336.76,
0 %, 3 MiB, 24576 MiB,11.51 W,10.8,337.8,
0 %, 3 MiB, 24576 MiB,11.48 W,10.8,338.83,
0 %, 3 MiB, 24576 MiB,10.89 W,10.9,339.86,
0 %, 3 MiB, 24576 MiB,10.94 W,10.7,340.9,
0 %, 3 MiB, 24576 MiB,11.17 W,10.7,341.93,
0 %, 3 MiB, 24576 MiB,10.97 W,10.9,342.96,
0 %, 3 MiB, 24576 MiB,11.96 W,11.0,343.99,
0 %, 3 MiB, 24576 MiB,11.99 W,11.0,345.02,
0 %, 3 MiB, 24576 MiB,11.95 W,10.9,346.06,
0 %, 3 MiB, 24576 MiB,11.39 W,10.8,347.09,
0 %, 3 MiB, 24576 MiB,11.75 W,10.8,348.13,
0 %, 3 MiB, 24576 MiB,11.16 W,10.7,349.16,
0 %, 3 MiB, 24576 MiB,11.46 W,10.7,350.2,
0 %, 3 MiB, 24576 MiB,11.65 W,11.3,351.23,
