utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,11.77 W,11.4,185.56,
0 %, 3 MiB, 24576 MiB,11.32 W,11.3,186.6,
0 %, 3 MiB, 24576 MiB,11.62 W,11.8,187.64,
0 %, 3 MiB, 24576 MiB,11.38 W,11.4,188.68,
0 %, 3 MiB, 24576 MiB,12.05 W,12.0,189.72,
0 %, 3 MiB, 24576 MiB,11.72 W,12.1,190.75,
0 %, 3 MiB, 24576 MiB,12.57 W,11.8,191.79,
0 %, 3 MiB, 24576 MiB,12.25 W,11.9,192.83,
0 %, 3 MiB, 24576 MiB,12.64 W,11.4,193.87,
0 %, 3 MiB, 24576 MiB,11.81 W,11.4,194.9,
0 %, 3 MiB, 24576 MiB,11.63 W,11.4,195.93,
0 %, 3 MiB, 24576 MiB,11.87 W,11.6,196.97,
0 %, 3 MiB, 24576 MiB,11.69 W,11.6,198.01,
0 %, 3 MiB, 24576 MiB,11.52 W,11.5,199.05,
0 %, 3 MiB, 24576 MiB,11.73 W,11.6,200.08,
0 %, 3 MiB, 24576 MiB,12.16 W,11.7,201.12,
0 %, 3 MiB, 24576 MiB,12.38 W,11.9,202.15,
0 %, 3 MiB, 24576 MiB,11.86 W,11.5,203.18,
0 %, 3 MiB, 24576 MiB,11.40 W,11.5,204.22,
0 %, 3 MiB, 24576 MiB,11.61 W,13.0,205.26,
0 %, 3 MiB, 24576 MiB,12.06 W,11.9,206.3,
0 %, 3 MiB, 24576 MiB,11.89 W,12.1,207.33,
0 %, 3 MiB, 24576 MiB,12.17 W,11.4,208.37,
0 %, 3 MiB, 24576 MiB,12.12 W,11.4,209.41,
0 %, 3 MiB, 24576 MiB,11.86 W,11.6,210.45,
0 %, 3 MiB, 24576 MiB,11.76 W,11.5,211.48,
0 %, 3 MiB, 24576 MiB,11.78 W,11.4,212.52,
0 %, 3 MiB, 24576 MiB,11.41 W,11.4,213.55,
0 %, 3 MiB, 24576 MiB,11.79 W,11.5,214.59,
0 %, 3 MiB, 24576 MiB,11.91 W,11.5,215.62,
0 %, 3 MiB, 24576 MiB,11.31 W,13.4,216.66,
0 %, 3 MiB, 24576 MiB,10.93 W,14.0,217.69,
0 %, 3 MiB, 24576 MiB,10.63 W,12.9,218.73,
0 %, 3 MiB, 24576 MiB,11.77 W,11.8,219.76,
0 %, 3 MiB, 24576 MiB,12.22 W,11.9,220.8,
0 %, 3 MiB, 24576 MiB,11.46 W,11.4,221.83,
0 %, 3 MiB, 24576 MiB,12.16 W,12.0,222.87,
0 %, 3 MiB, 24576 MiB,11.97 W,11.5,223.91,
0 %, 3 MiB, 24576 MiB,11.92 W,11.1,224.95,
0 %, 3 MiB, 24576 MiB,11.73 W,11.3,225.98,
0 %, 3 MiB, 24576 MiB,11.58 W,11.8,227.02,
0 %, 3 MiB, 24576 MiB,11.28 W,11.4,228.05,
0 %, 3 MiB, 24576 MiB,11.72 W,11.6,229.09,
0 %, 3 MiB, 24576 MiB,11.97 W,11.6,230.13,
0 %, 3 MiB, 24576 MiB,11.42 W,11.4,231.16,
0 %, 3 MiB, 24576 MiB,11.19 W,12.0,232.2,
0 %, 3 MiB, 24576 MiB,11.07 W,11.3,233.24,
0 %, 3 MiB, 24576 MiB,11.73 W,11.3,234.28,
0 %, 3 MiB, 24576 MiB,11.38 W,12.4,235.31,
0 %, 3 MiB, 24576 MiB,11.48 W,11.7,236.35,
0 %, 3 MiB, 24576 MiB,10.62 W,12.4,237.39,
0 %, 3 MiB, 24576 MiB,11.76 W,11.8,238.42,
0 %, 3 MiB, 24576 MiB,11.77 W,11.6,239.46,
0 %, 3 MiB, 24576 MiB,11.42 W,11.5,240.5,
0 %, 3 MiB, 24576 MiB,11.77 W,11.5,241.54,
0 %, 3 MiB, 24576 MiB,11.69 W,11.7,242.57,
0 %, 3 MiB, 24576 MiB,11.65 W,11.6,243.61,
0 %, 3 MiB, 24576 MiB,11.86 W,11.5,244.64,
0 %, 3 MiB, 24576 MiB,12.45 W,12.9,245.68,
0 %, 3 MiB, 24576 MiB,11.27 W,11.4,246.72,
0 %, 3 MiB, 24576 MiB,11.77 W,11.9,247.76,
0 %, 3 MiB, 24576 MiB,11.28 W,11.5,248.8,
0 %, 3 MiB, 24576 MiB,12.11 W,12.1,249.84,
0 %, 3 MiB, 24576 MiB,11.61 W,11.4,250.87,
0 %, 3 MiB, 24576 MiB,11.41 W,11.8,251.9,
0 %, 3 MiB, 24576 MiB,12.50 W,11.9,252.94,
0 %, 3 MiB, 24576 MiB,12.23 W,11.4,253.98,
0 %, 3 MiB, 24576 MiB,11.60 W,11.2,255.01,
0 %, 3 MiB, 24576 MiB,11.68 W,11.7,256.05,
0 %, 3 MiB, 24576 MiB,11.71 W,11.7,257.09,
0 %, 3 MiB, 24576 MiB,11.91 W,11.4,258.12,
0 %, 3 MiB, 24576 MiB,11.86 W,11.4,259.15,
0 %, 3 MiB, 24576 MiB,11.69 W,11.5,260.18,
0 %, 3 MiB, 24576 MiB,11.98 W,11.7,261.22,
0 %, 3 MiB, 24576 MiB,11.78 W,11.7,262.26,
0 %, 3 MiB, 24576 MiB,11.77 W,11.8,263.3,
0 %, 3 MiB, 24576 MiB,12.12 W,11.5,264.33,
0 %, 3 MiB, 24576 MiB,11.32 W,12.2,265.37,
0 %, 3 MiB, 24576 MiB,11.43 W,11.4,266.4,
0 %, 3 MiB, 24576 MiB,11.47 W,11.6,267.44,
0 %, 3 MiB, 24576 MiB,11.65 W,12.0,268.47,
0 %, 3 MiB, 24576 MiB,11.71 W,11.6,269.51,
0 %, 3 MiB, 24576 MiB,12.09 W,11.8,270.54,
0 %, 3 MiB, 24576 MiB,11.43 W,11.4,271.58,
0 %, 3 MiB, 24576 MiB,11.36 W,11.7,272.62,
0 %, 3 MiB, 24576 MiB,11.58 W,11.2,273.65,
0 %, 3 MiB, 24576 MiB,12.41 W,11.3,274.69,
0 %, 3 MiB, 24576 MiB,12.20 W,11.6,275.73,
0 %, 3 MiB, 24576 MiB,11.92 W,11.9,276.76,
0 %, 3 MiB, 24576 MiB,11.14 W,13.3,277.8,
0 %, 3 MiB, 24576 MiB,11.66 W,13.9,278.84,
0 %, 3 MiB, 24576 MiB,11.71 W,14.3,279.87,
0 %, 3 MiB, 24576 MiB,11.81 W,11.8,280.91,
0 %, 3 MiB, 24576 MiB,11.55 W,11.5,281.95,
0 %, 3 MiB, 24576 MiB,11.93 W,11.4,282.98,
0 %, 3 MiB, 24576 MiB,11.94 W,11.9,284.02,
0 %, 3 MiB, 24576 MiB,11.63 W,11.7,285.05,
0 %, 3 MiB, 24576 MiB,12.37 W,11.5,286.08,
0 %, 3 MiB, 24576 MiB,12.16 W,11.6,287.12,
0 %, 3 MiB, 24576 MiB,11.71 W,11.5,288.16,
0 %, 3 MiB, 24576 MiB,12.05 W,11.8,289.19,
0 %, 3 MiB, 24576 MiB,11.95 W,11.5,290.23,
0 %, 3 MiB, 24576 MiB,12.16 W,11.4,291.27,
0 %, 3 MiB, 24576 MiB,11.94 W,11.4,292.3,
0 %, 3 MiB, 24576 MiB,11.94 W,11.9,293.34,
0 %, 3 MiB, 24576 MiB,11.99 W,11.4,294.37,
0 %, 3 MiB, 24576 MiB,11.78 W,12.3,295.41,
0 %, 3 MiB, 24576 MiB,11.32 W,12.6,296.44,
0 %, 3 MiB, 24576 MiB,11.34 W,12.2,297.48,
0 %, 3 MiB, 24576 MiB,11.45 W,12.0,298.51,
0 %, 3 MiB, 24576 MiB,11.63 W,11.8,299.55,
0 %, 3 MiB, 24576 MiB,11.45 W,11.8,300.59,
0 %, 3 MiB, 24576 MiB,12.01 W,11.4,301.62,
0 %, 3 MiB, 24576 MiB,11.58 W,11.1,302.65,
0 %, 3 MiB, 24576 MiB,11.52 W,11.5,303.69,
0 %, 3 MiB, 24576 MiB,11.41 W,11.6,304.73,
0 %, 3 MiB, 24576 MiB,11.89 W,11.6,305.76,
0 %, 3 MiB, 24576 MiB,11.14 W,11.3,306.8,
0 %, 3 MiB, 24576 MiB,11.53 W,11.2,307.83,
0 %, 3 MiB, 24576 MiB,11.88 W,11.9,308.87,
0 %, 3 MiB, 24576 MiB,11.53 W,12.3,309.91,
0 %, 3 MiB, 24576 MiB,11.59 W,11.8,310.94,
0 %, 3 MiB, 24576 MiB,11.82 W,11.5,311.98,
0 %, 3 MiB, 24576 MiB,11.94 W,11.5,313.01,
0 %, 3 MiB, 24576 MiB,11.98 W,11.9,314.05,
0 %, 3 MiB, 24576 MiB,11.52 W,11.6,315.09,
0 %, 3 MiB, 24576 MiB,11.64 W,11.5,316.12,
0 %, 3 MiB, 24576 MiB,11.78 W,11.6,317.16,
0 %, 3 MiB, 24576 MiB,12.00 W,11.5,318.2,
0 %, 3 MiB, 24576 MiB,12.64 W,11.7,319.24,
0 %, 3 MiB, 24576 MiB,12.52 W,11.5,320.27,
0 %, 3 MiB, 24576 MiB,11.92 W,11.6,321.31,
0 %, 3 MiB, 24576 MiB,11.78 W,11.6,322.35,
0 %, 3 MiB, 24576 MiB,11.92 W,11.9,323.39,
0 %, 3 MiB, 24576 MiB,11.84 W,11.4,324.43,
0 %, 3 MiB, 24576 MiB,12.07 W,12.2,325.46,
0 %, 3 MiB, 24576 MiB,12.06 W,11.7,326.49,
0 %, 3 MiB, 24576 MiB,11.80 W,11.5,327.53,
0 %, 3 MiB, 24576 MiB,11.95 W,11.8,328.57,
0 %, 3 MiB, 24576 MiB,11.88 W,11.8,329.61,
0 %, 3 MiB, 24576 MiB,12.17 W,11.7,330.65,
0 %, 3 MiB, 24576 MiB,11.98 W,11.5,331.69,
0 %, 3 MiB, 24576 MiB,11.37 W,11.5,332.72,
0 %, 3 MiB, 24576 MiB,11.44 W,11.7,333.76,
0 %, 3 MiB, 24576 MiB,11.84 W,11.3,334.8,
0 %, 3 MiB, 24576 MiB,11.48 W,11.7,335.83,
0 %, 3 MiB, 24576 MiB,11.36 W,11.5,336.87,
0 %, 3 MiB, 24576 MiB,11.51 W,11.6,337.9,
0 %, 3 MiB, 24576 MiB,10.74 W,12.8,338.94,
0 %, 3 MiB, 24576 MiB,10.82 W,14.8,339.98,
0 %, 3 MiB, 24576 MiB,11.08 W,13.6,341.02,
0 %, 3 MiB, 24576 MiB,12.01 W,12.3,342.06,
0 %, 3 MiB, 24576 MiB,11.44 W,11.3,343.1,
0 %, 3 MiB, 24576 MiB,11.90 W,11.9,344.13,
