utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
2 %, 23633 MiB, 24576 MiB,60.57 W,10.6,422.01,
2 %, 23633 MiB, 24576 MiB,60.58 W,12.9,423.08,
2 %, 23633 MiB, 24576 MiB,60.92 W,11.9,424.14,
2 %, 23633 MiB, 24576 MiB,60.63 W,10.9,425.21,
2 %, 23633 MiB, 24576 MiB,60.84 W,10.9,426.29,
2 %, 23633 MiB, 24576 MiB,60.77 W,10.7,427.35,
2 %, 23633 MiB, 24576 MiB,60.56 W,10.9,428.42,
2 %, 23633 MiB, 24576 MiB,60.89 W,11.8,429.48,
2 %, 23633 MiB, 24576 MiB,60.63 W,10.8,430.54,
2 %, 23633 MiB, 24576 MiB,60.35 W,11.0,431.61,
2 %, 23633 MiB, 24576 MiB,60.79 W,10.8,432.67,
2 %, 23633 MiB, 24576 MiB,60.60 W,11.2,433.74,
2 %, 23633 MiB, 24576 MiB,60.53 W,10.8,434.8,
2 %, 23633 MiB, 24576 MiB,60.67 W,10.9,435.86,
2 %, 23633 MiB, 24576 MiB,60.33 W,11.2,436.94,
2 %, 23633 MiB, 24576 MiB,60.46 W,11.0,438.01,
2 %, 23633 MiB, 24576 MiB,60.41 W,10.9,439.06,
2 %, 23633 MiB, 24576 MiB,60.49 W,10.8,440.13,
2 %, 23633 MiB, 24576 MiB,60.45 W,10.6,441.19,
2 %, 23633 MiB, 24576 MiB,60.25 W,10.9,442.25,
2 %, 23633 MiB, 24576 MiB,60.66 W,10.7,443.32,
2 %, 23633 MiB, 24576 MiB,60.63 W,11.6,444.38,
2 %, 23633 MiB, 24576 MiB,60.55 W,10.8,445.45,
2 %, 23633 MiB, 24576 MiB,60.39 W,10.9,446.51,
2 %, 23633 MiB, 24576 MiB,60.24 W,10.9,447.58,
2 %, 23633 MiB, 24576 MiB,60.56 W,11.2,448.65,
2 %, 23633 MiB, 24576 MiB,60.54 W,10.7,449.72,
2 %, 23633 MiB, 24576 MiB,60.45 W,10.8,450.78,
2 %, 23633 MiB, 24576 MiB,60.54 W,11.4,451.85,
2 %, 23633 MiB, 24576 MiB,60.24 W,10.9,452.91,
2 %, 23633 MiB, 24576 MiB,60.15 W,10.8,453.99,
2 %, 23633 MiB, 24576 MiB,60.53 W,10.9,455.05,
2 %, 23633 MiB, 24576 MiB,60.32 W,10.8,456.12,
2 %, 23633 MiB, 24576 MiB,60.24 W,10.9,457.18,
2 %, 23633 MiB, 24576 MiB,60.26 W,11.0,458.25,
2 %, 23633 MiB, 24576 MiB,60.70 W,11.3,459.31,
2 %, 23633 MiB, 24576 MiB,60.86 W,11.5,460.38,
2 %, 23633 MiB, 24576 MiB,60.17 W,11.0,461.45,
2 %, 23633 MiB, 24576 MiB,60.39 W,11.1,462.51,
2 %, 23633 MiB, 24576 MiB,60.49 W,11.2,463.57,
2 %, 23633 MiB, 24576 MiB,60.27 W,10.9,464.64,
2 %, 23633 MiB, 24576 MiB,60.63 W,10.9,465.7,
2 %, 23633 MiB, 24576 MiB,60.21 W,11.2,466.77,
2 %, 23633 MiB, 24576 MiB,60.67 W,10.9,467.84,
2 %, 23633 MiB, 24576 MiB,60.58 W,10.9,468.9,
2 %, 23633 MiB, 24576 MiB,60.31 W,10.8,469.97,
2 %, 23633 MiB, 24576 MiB,60.34 W,11.0,471.03,
2 %, 23633 MiB, 24576 MiB,60.36 W,11.0,472.09,
2 %, 23633 MiB, 24576 MiB,60.33 W,10.8,473.16,
2 %, 23633 MiB, 24576 MiB,60.40 W,11.7,474.22,
2 %, 23633 MiB, 24576 MiB,60.20 W,11.1,475.29,
2 %, 23633 MiB, 24576 MiB,60.44 W,10.8,476.36,
2 %, 23633 MiB, 24576 MiB,60.64 W,11.1,477.42,
2 %, 23633 MiB, 24576 MiB,60.35 W,10.9,478.49,
2 %, 23633 MiB, 24576 MiB,60.78 W,10.9,479.55,
2 %, 23633 MiB, 24576 MiB,60.48 W,10.8,480.62,
2 %, 23633 MiB, 24576 MiB,60.55 W,11.3,481.68,
2 %, 23633 MiB, 24576 MiB,60.44 W,10.7,482.75,
2 %, 23633 MiB, 24576 MiB,60.33 W,11.4,483.83,
2 %, 23633 MiB, 24576 MiB,60.18 W,13.0,484.89,
2 %, 23633 MiB, 24576 MiB,60.48 W,11.6,485.95,
2 %, 23633 MiB, 24576 MiB,60.10 W,11.1,487.02,
2 %, 23633 MiB, 24576 MiB,60.50 W,10.9,488.08,
2 %, 23633 MiB, 24576 MiB,60.40 W,11.4,489.15,
2 %, 23633 MiB, 24576 MiB,60.18 W,11.0,490.22,
2 %, 23633 MiB, 24576 MiB,60.34 W,10.8,491.28,
2 %, 23633 MiB, 24576 MiB,60.45 W,10.8,492.35,
2 %, 23633 MiB, 24576 MiB,60.19 W,10.9,493.41,
2 %, 23633 MiB, 24576 MiB,59.95 W,11.3,494.48,
2 %, 23633 MiB, 24576 MiB,60.13 W,10.7,495.54,
2 %, 23633 MiB, 24576 MiB,60.24 W,10.9,496.61,
2 %, 23633 MiB, 24576 MiB,59.90 W,11.3,497.67,
2 %, 23633 MiB, 24576 MiB,60.44 W,10.9,498.74,
2 %, 23633 MiB, 24576 MiB,60.12 W,10.7,499.8,
2 %, 23633 MiB, 24576 MiB,59.79 W,10.9,500.87,
2 %, 23633 MiB, 24576 MiB,60.35 W,11.0,501.93,
2 %, 23633 MiB, 24576 MiB,60.31 W,10.7,503.0,
2 %, 23633 MiB, 24576 MiB,60.13 W,11.8,504.06,
2 %, 23633 MiB, 24576 MiB,60.46 W,11.0,505.13,
2 %, 23633 MiB, 24576 MiB,60.20 W,10.9,506.2,
2 %, 23633 MiB, 24576 MiB,60.18 W,10.8,507.26,
2 %, 23633 MiB, 24576 MiB,60.38 W,11.1,508.33,
2 %, 23633 MiB, 24576 MiB,60.18 W,11.0,509.39,
2 %, 23633 MiB, 24576 MiB,60.21 W,11.1,510.45,
2 %, 23633 MiB, 24576 MiB,59.88 W,10.9,511.52,
2 %, 23633 MiB, 24576 MiB,60.21 W,11.4,512.58,
2 %, 23633 MiB, 24576 MiB,60.50 W,10.9,513.65,
2 %, 23633 MiB, 24576 MiB,60.24 W,10.9,514.71,
2 %, 23633 MiB, 24576 MiB,60.17 W,10.8,515.78,
2 %, 23633 MiB, 24576 MiB,60.42 W,11.0,516.84,
2 %, 23633 MiB, 24576 MiB,60.12 W,10.9,517.91,
2 %, 23633 MiB, 24576 MiB,60.07 W,11.5,518.99,
2 %, 23633 MiB, 24576 MiB,60.13 W,11.0,520.05,
2 %, 23633 MiB, 24576 MiB,60.16 W,11.5,521.12,
2 %, 23633 MiB, 24576 MiB,60.38 W,10.8,522.19,
2 %, 23633 MiB, 24576 MiB,60.13 W,10.9,523.26,
2 %, 23633 MiB, 24576 MiB,60.56 W,11.3,524.32,
2 %, 23633 MiB, 24576 MiB,60.55 W,10.9,525.39,
2 %, 23633 MiB, 24576 MiB,60.46 W,10.8,526.45,
2 %, 23633 MiB, 24576 MiB,60.49 W,11.3,527.51,
2 %, 23633 MiB, 24576 MiB,60.27 W,10.8,528.58,
2 %, 23633 MiB, 24576 MiB,60.41 W,10.8,529.64,
2 %, 23633 MiB, 24576 MiB,60.42 W,10.7,530.72,
2 %, 23633 MiB, 24576 MiB,60.06 W,10.8,531.78,
2 %, 23633 MiB, 24576 MiB,60.38 W,10.7,532.85,
2 %, 23633 MiB, 24576 MiB,60.32 W,11.6,533.91,
2 %, 23633 MiB, 24576 MiB,60.31 W,10.7,534.98,
2 %, 23633 MiB, 24576 MiB,60.60 W,10.8,536.04,
2 %, 23633 MiB, 24576 MiB,60.14 W,10.7,537.1,
2 %, 23633 MiB, 24576 MiB,60.65 W,11.0,538.17,
2 %, 23633 MiB, 24576 MiB,60.64 W,11.0,539.23,
2 %, 23633 MiB, 24576 MiB,60.24 W,11.0,540.3,
2 %, 23633 MiB, 24576 MiB,60.37 W,10.9,541.37,
2 %, 23633 MiB, 24576 MiB,60.23 W,11.0,542.42,
2 %, 23633 MiB, 24576 MiB,60.22 W,11.1,543.49,
2 %, 23633 MiB, 24576 MiB,60.48 W,10.9,544.55,
2 %, 23633 MiB, 24576 MiB,60.24 W,12.1,545.62,
2 %, 23633 MiB, 24576 MiB,60.41 W,13.0,546.69,
2 %, 23633 MiB, 24576 MiB,60.42 W,10.8,547.75,
2 %, 23633 MiB, 24576 MiB,60.49 W,12.5,548.81,
2 %, 23633 MiB, 24576 MiB,60.33 W,11.0,549.88,
2 %, 23633 MiB, 24576 MiB,60.38 W,10.8,550.94,
2 %, 23633 MiB, 24576 MiB,60.81 W,10.6,552.01,
2 %, 23633 MiB, 24576 MiB,60.46 W,11.0,553.07,
2 %, 23633 MiB, 24576 MiB,60.55 W,11.0,554.14,
2 %, 23633 MiB, 24576 MiB,60.57 W,11.1,555.2,
2 %, 23633 MiB, 24576 MiB,60.83 W,10.9,556.26,
2 %, 23633 MiB, 24576 MiB,60.55 W,10.8,557.33,
2 %, 23633 MiB, 24576 MiB,60.54 W,11.2,558.4,
2 %, 23633 MiB, 24576 MiB,60.78 W,10.9,559.47,
2 %, 23633 MiB, 24576 MiB,60.68 W,10.9,560.53,
2 %, 23633 MiB, 24576 MiB,60.68 W,10.6,561.59,
2 %, 23633 MiB, 24576 MiB,60.74 W,10.9,562.66,
2 %, 23633 MiB, 24576 MiB,60.77 W,11.5,563.72,
2 %, 23633 MiB, 24576 MiB,60.46 W,10.9,564.79,
2 %, 23633 MiB, 24576 MiB,60.69 W,10.9,565.85,
2 %, 23633 MiB, 24576 MiB,60.45 W,10.9,566.92,
2 %, 23633 MiB, 24576 MiB,60.42 W,10.8,567.98,
2 %, 23633 MiB, 24576 MiB,60.45 W,10.7,569.05,
2 %, 23633 MiB, 24576 MiB,60.45 W,11.3,570.11,
2 %, 23633 MiB, 24576 MiB,60.36 W,10.8,571.18,
2 %, 23633 MiB, 24576 MiB,60.40 W,10.8,572.24,
2 %, 23633 MiB, 24576 MiB,60.31 W,11.2,573.31,
2 %, 23633 MiB, 24576 MiB,60.49 W,10.8,574.37,
2 %, 23633 MiB, 24576 MiB,60.45 W,10.9,575.44,
2 %, 23633 MiB, 24576 MiB,60.44 W,10.6,576.51,
2 %, 23633 MiB, 24576 MiB,60.56 W,11.0,577.57,
2 %, 23633 MiB, 24576 MiB,60.13 W,11.5,578.63,
2 %, 23633 MiB, 24576 MiB,60.27 W,10.9,579.7,
2 %, 23633 MiB, 24576 MiB,60.52 W,11.5,580.77,
2 %, 23633 MiB, 24576 MiB,59.98 W,10.7,581.83,
2 %, 23633 MiB, 24576 MiB,60.42 W,11.0,582.9,
2 %, 23633 MiB, 24576 MiB,60.28 W,11.1,583.97,
2 %, 23633 MiB, 24576 MiB,60.37 W,11.0,585.04,
2 %, 23633 MiB, 24576 MiB,60.45 W,10.7,586.1,
2 %, 23633 MiB, 24576 MiB,59.95 W,10.7,587.16,
2 %, 23633 MiB, 24576 MiB,60.47 W,11.1,588.23,
2 %, 23633 MiB, 24576 MiB,60.50 W,11.6,589.29,
2 %, 23633 MiB, 24576 MiB,60.20 W,11.9,590.36,
2 %, 23633 MiB, 24576 MiB,60.51 W,10.7,591.42,
2 %, 23633 MiB, 24576 MiB,60.49 W,10.7,592.49,
2 %, 23633 MiB, 24576 MiB,60.67 W,11.3,593.55,
2 %, 23633 MiB, 24576 MiB,60.36 W,11.3,594.62,
2 %, 23633 MiB, 24576 MiB,59.73 W,11.0,595.68,
2 %, 23633 MiB, 24576 MiB,60.14 W,10.8,596.75,
2 %, 23633 MiB, 24576 MiB,60.02 W,10.7,597.81,
2 %, 23633 MiB, 24576 MiB,60.09 W,10.8,598.88,
2 %, 23633 MiB, 24576 MiB,60.08 W,11.1,599.94,
2 %, 23633 MiB, 24576 MiB,60.14 W,10.9,601.01,
2 %, 23633 MiB, 24576 MiB,60.19 W,10.8,602.07,
2 %, 23633 MiB, 24576 MiB,60.26 W,10.8,603.14,
2 %, 23633 MiB, 24576 MiB,59.89 W,11.1,604.2,
2 %, 23633 MiB, 24576 MiB,60.29 W,10.9,605.27,
2 %, 23633 MiB, 24576 MiB,60.23 W,10.8,606.33,
2 %, 23633 MiB, 24576 MiB,60.06 W,12.8,607.4,
2 %, 23633 MiB, 24576 MiB,59.79 W,12.8,608.46,
2 %, 23633 MiB, 24576 MiB,60.11 W,11.8,609.52,
2 %, 23633 MiB, 24576 MiB,60.05 W,10.8,610.59,
2 %, 23633 MiB, 24576 MiB,60.19 W,10.8,611.66,
2 %, 23633 MiB, 24576 MiB,60.17 W,10.9,612.72,
2 %, 23633 MiB, 24576 MiB,60.50 W,11.1,613.78,
2 %, 23633 MiB, 24576 MiB,60.46 W,11.0,614.84,
2 %, 23633 MiB, 24576 MiB,60.38 W,11.3,615.91,
2 %, 23633 MiB, 24576 MiB,59.85 W,10.9,616.97,
2 %, 23633 MiB, 24576 MiB,60.17 W,10.8,618.04,
2 %, 23633 MiB, 24576 MiB,60.13 W,11.1,619.1,
2 %, 23633 MiB, 24576 MiB,59.94 W,10.7,620.17,
2 %, 23633 MiB, 24576 MiB,60.17 W,10.8,621.23,
2 %, 23633 MiB, 24576 MiB,60.13 W,10.9,622.3,
2 %, 23633 MiB, 24576 MiB,60.13 W,10.7,623.36,
2 %, 23633 MiB, 24576 MiB,60.06 W,11.7,624.43,
2 %, 23633 MiB, 24576 MiB,59.62 W,11.0,625.49,
2 %, 23633 MiB, 24576 MiB,60.04 W,10.8,626.56,
2 %, 23633 MiB, 24576 MiB,59.72 W,10.6,627.62,
2 %, 23633 MiB, 24576 MiB,59.95 W,11.0,628.68,
2 %, 23633 MiB, 24576 MiB,60.30 W,11.0,629.74,
2 %, 23633 MiB, 24576 MiB,59.62 W,11.1,630.81,
2 %, 23633 MiB, 24576 MiB,60.37 W,11.0,631.88,
2 %, 23633 MiB, 24576 MiB,60.05 W,10.8,632.94,
2 %, 23633 MiB, 24576 MiB,59.94 W,11.2,634.0,
2 %, 23633 MiB, 24576 MiB,60.14 W,10.9,635.07,
2 %, 23633 MiB, 24576 MiB,59.76 W,10.6,636.13,
2 %, 23633 MiB, 24576 MiB,60.40 W,10.7,637.2,
2 %, 23633 MiB, 24576 MiB,60.40 W,10.7,638.26,
2 %, 23633 MiB, 24576 MiB,59.97 W,11.8,639.33,
2 %, 23633 MiB, 24576 MiB,59.99 W,10.9,640.39,
2 %, 23633 MiB, 24576 MiB,59.96 W,12.2,641.46,
2 %, 23633 MiB, 24576 MiB,60.14 W,11.1,642.52,
2 %, 23633 MiB, 24576 MiB,60.14 W,10.9,643.59,
2 %, 23633 MiB, 24576 MiB,59.80 W,11.5,644.66,
2 %, 23633 MiB, 24576 MiB,59.95 W,11.1,645.72,
2 %, 23633 MiB, 24576 MiB,59.94 W,10.6,646.79,
2 %, 23633 MiB, 24576 MiB,60.18 W,10.9,647.85,
2 %, 23633 MiB, 24576 MiB,60.31 W,11.3,648.92,
2 %, 23633 MiB, 24576 MiB,59.91 W,11.0,649.99,
2 %, 23633 MiB, 24576 MiB,60.10 W,10.9,651.05,
2 %, 23633 MiB, 24576 MiB,60.45 W,10.7,652.12,
2 %, 23633 MiB, 24576 MiB,59.75 W,10.7,653.18,
2 %, 23633 MiB, 24576 MiB,60.10 W,11.6,654.25,
2 %, 23633 MiB, 24576 MiB,60.13 W,11.1,655.31,
2 %, 23633 MiB, 24576 MiB,60.00 W,10.8,656.37,
2 %, 23633 MiB, 24576 MiB,59.99 W,10.9,657.44,
2 %, 23633 MiB, 24576 MiB,60.04 W,10.9,658.51,
2 %, 23633 MiB, 24576 MiB,60.15 W,10.8,659.57,
2 %, 23633 MiB, 24576 MiB,60.43 W,11.0,660.64,
2 %, 23633 MiB, 24576 MiB,59.92 W,10.9,661.7,
2 %, 23633 MiB, 24576 MiB,60.26 W,10.8,662.77,
2 %, 23633 MiB, 24576 MiB,59.92 W,10.8,663.84,
2 %, 23633 MiB, 24576 MiB,60.15 W,11.3,664.91,
2 %, 23633 MiB, 24576 MiB,60.16 W,10.9,665.98,
2 %, 23633 MiB, 24576 MiB,59.97 W,10.5,667.04,
2 %, 23633 MiB, 24576 MiB,60.00 W,11.4,668.11,
2 %, 23633 MiB, 24576 MiB,60.28 W,13.8,669.17,
2 %, 23633 MiB, 24576 MiB,60.66 W,12.4,670.23,
2 %, 23633 MiB, 24576 MiB,60.58 W,10.9,671.3,
2 %, 23633 MiB, 24576 MiB,60.45 W,10.9,672.37,
2 %, 23633 MiB, 24576 MiB,60.36 W,10.7,673.43,
2 %, 23633 MiB, 24576 MiB,60.39 W,10.9,674.5,
2 %, 23633 MiB, 24576 MiB,60.18 W,10.9,675.57,
2 %, 23633 MiB, 24576 MiB,60.34 W,11.3,676.63,
2 %, 23633 MiB, 24576 MiB,60.62 W,10.8,677.7,
2 %, 23633 MiB, 24576 MiB,60.34 W,10.9,678.76,
2 %, 23633 MiB, 24576 MiB,60.37 W,11.2,679.83,
2 %, 23633 MiB, 24576 MiB,60.35 W,10.8,680.89,
2 %, 23633 MiB, 24576 MiB,60.52 W,11.0,681.95,
2 %, 23633 MiB, 24576 MiB,60.20 W,10.9,683.02,
2 %, 23633 MiB, 24576 MiB,60.39 W,11.8,684.08,
2 %, 23633 MiB, 24576 MiB,60.53 W,10.9,685.15,
2 %, 23633 MiB, 24576 MiB,60.52 W,10.8,686.21,
2 %, 23633 MiB, 24576 MiB,60.32 W,10.8,687.28,
2 %, 23633 MiB, 24576 MiB,60.79 W,10.7,688.34,
2 %, 23633 MiB, 24576 MiB,60.50 W,10.8,689.4,
2 %, 23633 MiB, 24576 MiB,60.55 W,11.0,690.47,
2 %, 23633 MiB, 24576 MiB,60.95 W,11.1,691.53,
2 %, 23633 MiB, 24576 MiB,60.55 W,11.0,692.59,
2 %, 23633 MiB, 24576 MiB,60.71 W,10.9,693.66,
2 %, 23633 MiB, 24576 MiB,60.80 W,11.2,694.73,
2 %, 23633 MiB, 24576 MiB,60.90 W,10.8,695.8,
2 %, 23633 MiB, 24576 MiB,60.61 W,10.7,696.86,
2 %, 23633 MiB, 24576 MiB,60.35 W,11.0,697.92,
2 %, 23633 MiB, 24576 MiB,60.42 W,11.6,698.99,
2 %, 23633 MiB, 24576 MiB,60.38 W,11.4,700.06,
2 %, 23633 MiB, 24576 MiB,60.61 W,10.7,701.12,
2 %, 23633 MiB, 24576 MiB,60.59 W,10.7,702.18,
2 %, 23633 MiB, 24576 MiB,60.45 W,10.9,703.25,
2 %, 23633 MiB, 24576 MiB,60.65 W,10.9,704.31,
2 %, 23633 MiB, 24576 MiB,60.45 W,10.7,705.38,
2 %, 23633 MiB, 24576 MiB,60.62 W,11.2,706.45,
2 %, 23633 MiB, 24576 MiB,60.52 W,10.9,707.52,
2 %, 23633 MiB, 24576 MiB,60.64 W,10.8,708.58,
2 %, 23633 MiB, 24576 MiB,60.40 W,10.7,709.65,
2 %, 23633 MiB, 24576 MiB,60.74 W,11.1,710.71,
2 %, 23633 MiB, 24576 MiB,60.56 W,10.6,711.77,
2 %, 23633 MiB, 24576 MiB,60.35 W,10.8,712.84,
2 %, 23633 MiB, 24576 MiB,60.50 W,11.5,713.9,
2 %, 23633 MiB, 24576 MiB,60.87 W,10.8,714.97,
2 %, 23633 MiB, 24576 MiB,60.71 W,10.8,716.03,
2 %, 23633 MiB, 24576 MiB,60.15 W,10.9,717.1,
2 %, 23633 MiB, 24576 MiB,60.92 W,11.0,718.16,
2 %, 23633 MiB, 24576 MiB,60.56 W,10.7,719.22,
2 %, 23633 MiB, 24576 MiB,60.65 W,11.1,720.29,
2 %, 23633 MiB, 24576 MiB,60.70 W,11.2,721.35,
2 %, 23633 MiB, 24576 MiB,60.37 W,10.7,722.41,
2 %, 23633 MiB, 24576 MiB,60.66 W,10.9,723.48,
2 %, 23633 MiB, 24576 MiB,60.66 W,10.9,724.55,
2 %, 23633 MiB, 24576 MiB,60.42 W,11.2,725.62,
2 %, 23633 MiB, 24576 MiB,60.46 W,10.7,726.68,
2 %, 23633 MiB, 24576 MiB,60.42 W,10.9,727.75,
2 %, 23633 MiB, 24576 MiB,60.57 W,11.5,728.81,
2 %, 23633 MiB, 24576 MiB,60.64 W,12.2,729.88,
2 %, 23633 MiB, 24576 MiB,60.73 W,13.1,730.96,
2 %, 23633 MiB, 24576 MiB,60.74 W,11.8,732.02,
2 %, 23633 MiB, 24576 MiB,60.61 W,10.9,733.09,
2 %, 23633 MiB, 24576 MiB,60.31 W,10.7,734.16,
2 %, 23633 MiB, 24576 MiB,60.63 W,10.8,735.22,
2 %, 23633 MiB, 24576 MiB,60.42 W,10.9,736.29,
2 %, 23633 MiB, 24576 MiB,60.59 W,11.0,737.35,
2 %, 23633 MiB, 24576 MiB,60.60 W,10.8,738.42,
2 %, 23633 MiB, 24576 MiB,60.44 W,10.9,739.48,
2 %, 23633 MiB, 24576 MiB,60.83 W,11.4,740.55,
2 %, 23633 MiB, 24576 MiB,60.68 W,10.7,741.61,
2 %, 23633 MiB, 24576 MiB,60.50 W,11.0,742.68,
2 %, 23633 MiB, 24576 MiB,60.87 W,11.5,743.74,
2 %, 23633 MiB, 24576 MiB,60.50 W,10.9,744.81,
2 %, 23633 MiB, 24576 MiB,60.68 W,11.0,745.88,
2 %, 23633 MiB, 24576 MiB,60.95 W,10.8,746.94,
2 %, 23633 MiB, 24576 MiB,60.47 W,10.7,748.0,
2 %, 23633 MiB, 24576 MiB,60.70 W,10.7,749.07,
2 %, 23633 MiB, 24576 MiB,60.62 W,11.0,750.13,
2 %, 23633 MiB, 24576 MiB,60.49 W,10.6,751.2,
2 %, 23633 MiB, 24576 MiB,60.84 W,11.0,752.26,
2 %, 23633 MiB, 24576 MiB,60.00 W,10.7,753.32,
2 %, 23633 MiB, 24576 MiB,60.77 W,10.7,754.39,
2 %, 23633 MiB, 24576 MiB,60.33 W,11.0,755.45,
2 %, 23633 MiB, 24576 MiB,60.83 W,10.9,756.52,
2 %, 23633 MiB, 24576 MiB,60.57 W,10.7,757.58,
2 %, 23633 MiB, 24576 MiB,60.42 W,11.4,758.65,
2 %, 23633 MiB, 24576 MiB,60.71 W,11.0,759.71,
2 %, 23633 MiB, 24576 MiB,60.58 W,11.3,760.77,
2 %, 23633 MiB, 24576 MiB,60.50 W,11.0,761.84,
2 %, 23633 MiB, 24576 MiB,60.58 W,10.8,762.91,
2 %, 23633 MiB, 24576 MiB,60.52 W,10.9,763.97,
2 %, 23633 MiB, 24576 MiB,60.51 W,10.9,765.03,
2 %, 23633 MiB, 24576 MiB,60.62 W,11.0,766.1,
2 %, 23633 MiB, 24576 MiB,60.88 W,11.0,767.16,
2 %, 23633 MiB, 24576 MiB,61.03 W,10.9,768.22,
2 %, 23633 MiB, 24576 MiB,60.68 W,10.9,769.3,
2 %, 23633 MiB, 24576 MiB,60.89 W,11.0,770.36,
2 %, 23633 MiB, 24576 MiB,61.27 W,11.3,771.43,
2 %, 23633 MiB, 24576 MiB,60.90 W,11.0,772.49,
2 %, 23633 MiB, 24576 MiB,60.96 W,11.6,773.56,
2 %, 23633 MiB, 24576 MiB,60.70 W,10.8,774.62,
2 %, 23633 MiB, 24576 MiB,60.64 W,10.9,775.69,
2 %, 23633 MiB, 24576 MiB,60.90 W,10.6,776.75,
2 %, 23633 MiB, 24576 MiB,60.55 W,10.9,777.82,
2 %, 23633 MiB, 24576 MiB,60.79 W,10.9,778.88,
2 %, 23633 MiB, 24576 MiB,60.98 W,11.0,779.94,
2 %, 23633 MiB, 24576 MiB,60.85 W,10.6,781.02,
2 %, 23633 MiB, 24576 MiB,60.85 W,11.0,782.09,
2 %, 23633 MiB, 24576 MiB,60.85 W,10.7,783.15,
2 %, 23633 MiB, 24576 MiB,60.45 W,10.7,784.22,
2 %, 23633 MiB, 24576 MiB,60.72 W,11.0,785.28,
2 %, 23633 MiB, 24576 MiB,60.33 W,11.3,786.35,
2 %, 23633 MiB, 24576 MiB,60.61 W,10.8,787.41,
2 %, 23633 MiB, 24576 MiB,60.53 W,10.9,788.48,
2 %, 23633 MiB, 24576 MiB,60.53 W,11.5,789.54,
2 %, 23633 MiB, 24576 MiB,60.88 W,10.8,790.61,
2 %, 23633 MiB, 24576 MiB,60.56 W,12.7,791.68,
2 %, 23633 MiB, 24576 MiB,60.79 W,13.2,792.75,
2 %, 23633 MiB, 24576 MiB,60.51 W,11.3,793.81,
2 %, 23633 MiB, 24576 MiB,60.37 W,10.7,794.87,
2 %, 23633 MiB, 24576 MiB,60.90 W,10.9,795.94,
2 %, 23633 MiB, 24576 MiB,60.65 W,11.1,797.0,
2 %, 23633 MiB, 24576 MiB,60.86 W,10.7,798.07,
2 %, 23633 MiB, 24576 MiB,60.67 W,10.9,799.13,
2 %, 23633 MiB, 24576 MiB,60.53 W,10.8,800.19,
2 %, 23633 MiB, 24576 MiB,60.78 W,11.3,801.26,
2 %, 23633 MiB, 24576 MiB,60.49 W,10.9,802.32,
2 %, 23633 MiB, 24576 MiB,60.54 W,10.9,803.38,
2 %, 23633 MiB, 24576 MiB,60.30 W,11.6,804.45,
