utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 , 3 MiB, 24576 MiB,9.88 W,14.3,285.91,
0 , 3 MiB, 24576 MiB,9.99 W,15.3,286.94,
0 , 3 MiB, 24576 MiB,10.09 W,13.8,287.98,
0 , 3 MiB, 24576 MiB,9.94 W,14.8,289.01,
0 , 3 MiB, 24576 MiB,9.41 W,14.5,290.05,
0 , 3 MiB, 24576 MiB,9.36 W,13.6,291.09,
0 , 3 MiB, 24576 MiB,9.44 W,13.4,292.12,
0 , 3 MiB, 24576 MiB,9.62 W,14.1,293.16,
0 , 3 MiB, 24576 MiB,9.42 W,14.3,294.19,
0 , 3 MiB, 24576 MiB,9.66 W,14.7,295.23,
0 , 3 MiB, 24576 MiB,9.80 W,16.4,296.26,
0 , 3 MiB, 24576 MiB,9.36 W,13.6,297.3,
0 , 3 MiB, 24576 MiB,9.49 W,16.1,298.33,
0 , 3 MiB, 24576 MiB,10.10 W,12.1,299.37,
0 , 3 MiB, 24576 MiB,10.05 W,14.5,300.4,
0 , 3 MiB, 24576 MiB,9.80 W,16.3,301.44,
0 , 3 MiB, 24576 MiB,9.41 W,13.0,302.48,
0 , 3 MiB, 24576 MiB,9.62 W,15.5,303.52,
0 , 3 MiB, 24576 MiB,9.65 W,13.9,304.55,
0 , 3 MiB, 24576 MiB,10.37 W,15.3,305.59,
0 , 3 MiB, 24576 MiB,10.26 W,12.8,306.63,
0 , 3 MiB, 24576 MiB,10.11 W,14.8,307.67,
0 , 3 MiB, 24576 MiB,9.72 W,14.2,308.7,
0 , 3 MiB, 24576 MiB,9.95 W,14.6,309.74,
0 , 3 MiB, 24576 MiB,10.09 W,11.8,310.78,
0 , 3 MiB, 24576 MiB,9.70 W,12.1,311.82,
0 , 3 MiB, 24576 MiB,9.84 W,14.6,312.85,
0 , 3 MiB, 24576 MiB,10.41 W,15.9,313.89,
0 , 3 MiB, 24576 MiB,10.18 W,11.9,314.93,
0 , 3 MiB, 24576 MiB,9.74 W,13.9,315.97,
0 , 3 MiB, 24576 MiB,10.44 W,14.2,317.0,
0 , 3 MiB, 24576 MiB,10.65 W,14.5,318.04,
0 , 3 MiB, 24576 MiB,10.59 W,13.5,319.08,
0 , 3 MiB, 24576 MiB,10.36 W,13.8,320.12,
0 , 3 MiB, 24576 MiB,10.17 W,15.7,321.15,
0 , 3 MiB, 24576 MiB,10.20 W,13.6,322.18,
0 , 3 MiB, 24576 MiB,10.29 W,14.3,323.22,
0 , 3 MiB, 24576 MiB,9.60 W,14.5,324.26,
0 , 3 MiB, 24576 MiB,10.22 W,13.8,325.29,
0 , 3 MiB, 24576 MiB,9.71 W,14.9,326.32,
0 , 3 MiB, 24576 MiB,9.40 W,12.2,327.36,
0 , 3 MiB, 24576 MiB,9.42 W,13.6,328.39,
0 , 3 MiB, 24576 MiB,10.31 W,15.0,329.43,
0 , 3 MiB, 24576 MiB,10.18 W,12.3,330.46,
0 , 3 MiB, 24576 MiB,10.18 W,14.2,331.5,
0 , 3 MiB, 24576 MiB,9.99 W,14.0,332.53,
0 , 3 MiB, 24576 MiB,10.53 W,12.7,333.57,
0 , 3 MiB, 24576 MiB,10.13 W,15.4,334.6,
0 , 3 MiB, 24576 MiB,10.47 W,12.8,335.64,
0 , 3 MiB, 24576 MiB,10.37 W,15.3,336.67,
0 , 3 MiB, 24576 MiB,10.68 W,12.2,337.71,
0 , 3 MiB, 24576 MiB,10.48 W,15.6,338.74,
0 , 3 MiB, 24576 MiB,10.89 W,12.4,339.78,
0 , 3 MiB, 24576 MiB,10.44 W,15.0,340.81,
