utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 , 3 MiB, 24576 MiB,9.80 W,17.2,132.82,
0 , 3 MiB, 24576 MiB,10.32 W,16.9,133.86,
0 , 3 MiB, 24576 MiB,10.34 W,17.2,134.91,
0 , 3 MiB, 24576 MiB,10.12 W,14.0,135.96,
0 , 3 MiB, 24576 MiB,10.62 W,18.2,137.01,
0 , 3 MiB, 24576 MiB,9.72 W,17.4,138.06,
0 , 3 MiB, 24576 MiB,9.90 W,17.3,139.11,
0 , 3 MiB, 24576 MiB,9.76 W,14.2,140.15,
0 , 3 MiB, 24576 MiB,10.42 W,17.8,141.2,
0 , 3 MiB, 24576 MiB,10.23 W,16.8,142.24,
0 , 3 MiB, 24576 MiB,10.30 W,17.7,143.29,
0 , 3 MiB, 24576 MiB,10.15 W,14.7,144.34,
0 , 3 MiB, 24576 MiB,10.81 W,16.5,145.39,
0 , 3 MiB, 24576 MiB,10.28 W,16.9,146.43,
0 , 3 MiB, 24576 MiB,10.10 W,17.2,147.48,
0 , 3 MiB, 24576 MiB,10.06 W,14.3,148.53,
0 , 3 MiB, 24576 MiB,10.72 W,17.6,149.57,
0 , 3 MiB, 24576 MiB,10.14 W,17.8,150.62,
0 , 3 MiB, 24576 MiB,9.71 W,17.3,151.67,
0 , 3 MiB, 24576 MiB,10.08 W,16.6,152.72,
0 , 3 MiB, 24576 MiB,10.21 W,18.6,153.77,
0 , 3 MiB, 24576 MiB,10.13 W,16.3,154.81,
0 , 3 MiB, 24576 MiB,10.36 W,15.6,155.86,
0 , 3 MiB, 24576 MiB,10.29 W,17.3,156.91,
0 , 3 MiB, 24576 MiB,10.39 W,17.6,157.95,
0 , 3 MiB, 24576 MiB,10.38 W,15.0,159.0,
0 , 3 MiB, 24576 MiB,10.14 W,17.7,160.05,
0 , 3 MiB, 24576 MiB,10.54 W,18.2,161.1,
0 , 3 MiB, 24576 MiB,9.98 W,16.4,162.14,
0 , 3 MiB, 24576 MiB,10.19 W,15.7,163.19,
0 , 3 MiB, 24576 MiB,10.44 W,17.9,164.23,
0 , 3 MiB, 24576 MiB,11.03 W,18.0,165.28,
0 , 3 MiB, 24576 MiB,10.29 W,15.6,166.32,
0 , 3 MiB, 24576 MiB,10.64 W,17.4,167.37,
0 , 3 MiB, 24576 MiB,10.15 W,19.0,168.42,
0 , 3 MiB, 24576 MiB,10.07 W,16.2,169.46,
0 , 3 MiB, 24576 MiB,10.20 W,16.7,170.51,
0 , 3 MiB, 24576 MiB,10.45 W,17.4,171.55,
0 , 3 MiB, 24576 MiB,10.36 W,15.9,172.6,
0 , 3 MiB, 24576 MiB,10.42 W,14.4,173.64,
0 , 3 MiB, 24576 MiB,10.27 W,17.8,174.69,
0 , 3 MiB, 24576 MiB,9.95 W,18.2,175.74,
0 , 3 MiB, 24576 MiB,10.13 W,16.2,176.78,
0 , 3 MiB, 24576 MiB,10.11 W,16.4,177.83,
0 , 3 MiB, 24576 MiB,10.14 W,17.2,178.88,
0 , 3 MiB, 24576 MiB,10.54 W,18.6,179.93,
0 , 3 MiB, 24576 MiB,10.31 W,14.5,180.97,
0 , 3 MiB, 24576 MiB,10.64 W,17.9,182.02,
0 , 3 MiB, 24576 MiB,11.01 W,17.4,183.07,
0 , 3 MiB, 24576 MiB,10.39 W,16.7,184.11,
0 , 3 MiB, 24576 MiB,10.12 W,17.4,185.16,
0 , 3 MiB, 24576 MiB,10.52 W,18.4,186.2,
0 , 3 MiB, 24576 MiB,10.01 W,15.7,187.25,
0 , 3 MiB, 24576 MiB,10.20 W,14.6,188.29,
0 , 3 MiB, 24576 MiB,10.57 W,17.5,189.34,
0 , 3 MiB, 24576 MiB,10.02 W,18.5,190.39,
0 , 3 MiB, 24576 MiB,10.11 W,16.6,191.43,
0 , 3 MiB, 24576 MiB,9.86 W,16.2,192.48,
0 , 3 MiB, 24576 MiB,10.17 W,16.5,193.52,
0 , 3 MiB, 24576 MiB,10.45 W,17.9,194.57,
0 , 3 MiB, 24576 MiB,10.31 W,17.8,195.62,
0 , 3 MiB, 24576 MiB,10.71 W,18.6,196.66,
0 , 3 MiB, 24576 MiB,9.95 W,16.9,197.71,
0 , 3 MiB, 24576 MiB,10.39 W,17.8,198.75,
0 , 3 MiB, 24576 MiB,10.35 W,19.2,199.81,
0 , 3 MiB, 24576 MiB,10.25 W,16.8,200.85,
0 , 3 MiB, 24576 MiB,9.63 W,14.0,201.89,
0 , 3 MiB, 24576 MiB,10.07 W,15.8,202.94,
0 , 3 MiB, 24576 MiB,9.92 W,17.6,203.99,
0 , 3 MiB, 24576 MiB,10.23 W,16.7,205.04,
0 , 3 MiB, 24576 MiB,10.50 W,16.8,206.08,
0 , 3 MiB, 24576 MiB,10.20 W,15.4,207.13,
0 , 3 MiB, 24576 MiB,10.00 W,17.4,208.18,
0 , 3 MiB, 24576 MiB,10.31 W,17.1,209.22,
0 , 3 MiB, 24576 MiB,10.02 W,16.0,210.27,
0 , 3 MiB, 24576 MiB,9.90 W,16.8,211.31,
0 , 3 MiB, 24576 MiB,10.63 W,17.9,212.36,
0 , 3 MiB, 24576 MiB,10.84 W,17.7,213.41,
0 , 3 MiB, 24576 MiB,10.29 W,14.3,214.46,
0 , 3 MiB, 24576 MiB,10.16 W,16.1,215.5,
0 , 3 MiB, 24576 MiB,9.83 W,17.1,216.55,
0 , 3 MiB, 24576 MiB,9.85 W,17.8,217.6,
0 , 3 MiB, 24576 MiB,10.18 W,15.4,218.65,
0 , 3 MiB, 24576 MiB,10.35 W,14.4,219.7,
0 , 3 MiB, 24576 MiB,10.41 W,17.6,220.74,
0 , 3 MiB, 24576 MiB,10.02 W,17.1,221.79,
0 , 3 MiB, 24576 MiB,10.75 W,16.8,222.83,
0 , 3 MiB, 24576 MiB,10.34 W,14.1,223.88,
0 , 3 MiB, 24576 MiB,9.97 W,16.1,224.92,
0 , 3 MiB, 24576 MiB,10.06 W,16.5,225.97,
0 , 3 MiB, 24576 MiB,10.18 W,17.5,227.02,
0 , 3 MiB, 24576 MiB,10.46 W,16.7,228.07,
0 , 3 MiB, 24576 MiB,10.00 W,17.6,229.11,
0 , 3 MiB, 24576 MiB,10.30 W,17.7,230.15,
0 , 3 MiB, 24576 MiB,10.47 W,14.0,231.2,
0 , 3 MiB, 24576 MiB,10.69 W,15.8,232.25,
0 , 3 MiB, 24576 MiB,9.55 W,17.6,233.29,
0 , 3 MiB, 24576 MiB,10.05 W,16.7,234.34,
0 , 3 MiB, 24576 MiB,10.51 W,15.8,235.39,
0 , 3 MiB, 24576 MiB,10.41 W,16.1,236.43,
0 , 3 MiB, 24576 MiB,10.25 W,17.6,237.48,
0 , 3 MiB, 24576 MiB,10.30 W,15.6,238.53,
0 , 3 MiB, 24576 MiB,10.02 W,17.0,239.57,
0 , 3 MiB, 24576 MiB,10.34 W,17.3,240.62,
0 , 3 MiB, 24576 MiB,10.43 W,16.7,241.66,
0 , 3 MiB, 24576 MiB,10.31 W,16.5,242.71,
0 , 3 MiB, 24576 MiB,9.88 W,17.9,243.76,
0 , 3 MiB, 24576 MiB,10.60 W,13.7,244.81,
0 , 3 MiB, 24576 MiB,9.94 W,16.0,245.86,
0 , 3 MiB, 24576 MiB,9.74 W,16.5,246.9,
0 , 3 MiB, 24576 MiB,9.77 W,15.3,247.95,
0 , 3 MiB, 24576 MiB,10.50 W,19.1,248.99,
0 , 3 MiB, 24576 MiB,10.57 W,20.0,250.04,
