utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,10.09 W,15.8,190.27,
0 %, 3 MiB, 24576 MiB,10.06 W,16.7,191.31,
0 %, 3 MiB, 24576 MiB,10.07 W,16.6,192.35,
0 %, 3 MiB, 24576 MiB,10.02 W,15.9,193.39,
0 %, 3 MiB, 24576 MiB,10.05 W,16.0,194.43,
0 %, 3 MiB, 24576 MiB,9.78 W,16.3,195.47,
0 %, 3 MiB, 24576 MiB,9.97 W,16.3,196.51,
0 %, 3 MiB, 24576 MiB,10.09 W,15.6,197.55,
0 %, 3 MiB, 24576 MiB,9.93 W,16.3,198.59,
0 %, 3 MiB, 24576 MiB,9.88 W,16.1,199.63,
0 %, 3 MiB, 24576 MiB,9.95 W,17.8,200.67,
0 %, 3 MiB, 24576 MiB,9.95 W,16.3,201.71,
0 %, 3 MiB, 24576 MiB,10.14 W,16.0,202.75,
0 %, 3 MiB, 24576 MiB,9.94 W,16.3,203.79,
0 %, 3 MiB, 24576 MiB,9.82 W,16.2,204.83,
0 %, 3 MiB, 24576 MiB,9.90 W,16.2,205.87,
0 %, 3 MiB, 24576 MiB,9.53 W,16.2,206.91,
0 %, 3 MiB, 24576 MiB,10.31 W,16.8,207.95,
0 %, 3 MiB, 24576 MiB,10.15 W,15.8,208.98,
0 %, 3 MiB, 24576 MiB,10.34 W,16.2,210.02,
0 %, 3 MiB, 24576 MiB,9.50 W,16.0,211.07,
0 %, 3 MiB, 24576 MiB,9.58 W,16.0,212.11,
0 %, 3 MiB, 24576 MiB,9.70 W,15.9,213.15,
0 %, 3 MiB, 24576 MiB,9.77 W,16.2,214.19,
0 %, 3 MiB, 24576 MiB,9.61 W,16.3,215.24,
0 %, 3 MiB, 24576 MiB,10.28 W,16.5,216.27,
0 %, 3 MiB, 24576 MiB,9.89 W,16.0,217.31,
0 %, 3 MiB, 24576 MiB,10.05 W,15.9,218.35,
0 %, 3 MiB, 24576 MiB,9.56 W,17.0,219.39,
0 %, 3 MiB, 24576 MiB,9.69 W,16.1,220.43,
0 %, 3 MiB, 24576 MiB,9.44 W,16.3,221.46,
0 %, 3 MiB, 24576 MiB,9.58 W,16.6,222.5,
0 %, 3 MiB, 24576 MiB,9.74 W,15.8,223.54,
0 %, 3 MiB, 24576 MiB,9.31 W,16.2,224.59,
0 %, 3 MiB, 24576 MiB,9.31 W,16.0,225.63,
0 %, 3 MiB, 24576 MiB,9.79 W,16.1,226.67,
0 %, 3 MiB, 24576 MiB,9.54 W,15.8,227.72,
0 %, 3 MiB, 24576 MiB,9.71 W,16.1,228.76,
0 %, 3 MiB, 24576 MiB,9.65 W,15.9,229.8,
0 %, 3 MiB, 24576 MiB,9.81 W,16.1,230.83,
0 %, 3 MiB, 24576 MiB,9.71 W,16.5,231.87,
0 %, 3 MiB, 24576 MiB,9.64 W,16.0,232.91,
0 %, 3 MiB, 24576 MiB,9.46 W,16.5,233.95,
0 %, 3 MiB, 24576 MiB,9.31 W,16.2,235.0,
0 %, 3 MiB, 24576 MiB,9.29 W,15.8,236.04,
0 %, 3 MiB, 24576 MiB,9.86 W,16.1,237.08,
0 %, 3 MiB, 24576 MiB,9.95 W,16.5,238.13,
0 %, 3 MiB, 24576 MiB,9.88 W,16.4,239.17,
0 %, 3 MiB, 24576 MiB,9.72 W,16.1,240.21,
0 %, 3 MiB, 24576 MiB,9.29 W,16.3,241.25,
0 %, 3 MiB, 24576 MiB,9.59 W,16.0,242.29,
0 %, 3 MiB, 24576 MiB,9.99 W,16.2,243.32,
0 %, 3 MiB, 24576 MiB,9.96 W,15.8,244.36,
0 %, 3 MiB, 24576 MiB,9.74 W,16.2,245.4,
0 %, 3 MiB, 24576 MiB,9.67 W,16.2,246.44,
0 %, 3 MiB, 24576 MiB,9.38 W,16.5,247.48,
0 %, 3 MiB, 24576 MiB,9.28 W,16.3,248.53,
0 %, 3 MiB, 24576 MiB,9.47 W,16.7,249.56,
0 %, 3 MiB, 24576 MiB,9.67 W,15.9,250.6,
0 %, 3 MiB, 24576 MiB,9.20 W,17.7,251.64,
0 %, 3 MiB, 24576 MiB,9.54 W,16.5,252.68,
0 %, 3 MiB, 24576 MiB,9.14 W,16.2,253.72,
0 %, 3 MiB, 24576 MiB,10.00 W,16.8,254.76,
0 %, 3 MiB, 24576 MiB,9.58 W,16.4,255.8,
0 %, 3 MiB, 24576 MiB,9.67 W,16.0,256.84,
0 %, 3 MiB, 24576 MiB,10.14 W,16.3,257.89,
0 %, 3 MiB, 24576 MiB,9.77 W,16.1,258.93,
0 %, 3 MiB, 24576 MiB,9.83 W,16.0,259.97,
0 %, 3 MiB, 24576 MiB,9.85 W,16.2,261.01,
0 %, 3 MiB, 24576 MiB,9.77 W,16.4,262.05,
0 %, 3 MiB, 24576 MiB,9.39 W,16.3,263.09,
0 %, 3 MiB, 24576 MiB,9.20 W,16.8,264.13,
0 %, 3 MiB, 24576 MiB,10.12 W,16.1,265.17,
0 %, 3 MiB, 24576 MiB,9.98 W,15.9,266.22,
0 %, 3 MiB, 24576 MiB,9.97 W,16.0,267.26,
0 %, 3 MiB, 24576 MiB,9.41 W,16.3,268.3,
0 %, 3 MiB, 24576 MiB,9.34 W,16.0,269.33,
0 %, 3 MiB, 24576 MiB,9.75 W,16.2,270.38,
0 %, 3 MiB, 24576 MiB,10.01 W,16.1,271.42,
0 %, 3 MiB, 24576 MiB,10.10 W,16.4,272.46,
0 %, 3 MiB, 24576 MiB,9.44 W,16.0,273.5,
0 %, 3 MiB, 24576 MiB,9.56 W,16.2,274.54,
0 %, 3 MiB, 24576 MiB,9.55 W,15.9,275.58,
0 %, 3 MiB, 24576 MiB,9.21 W,15.8,276.62,
0 %, 3 MiB, 24576 MiB,9.49 W,16.5,277.66,
0 %, 3 MiB, 24576 MiB,9.59 W,16.4,278.7,
0 %, 3 MiB, 24576 MiB,9.61 W,16.9,279.74,
0 %, 3 MiB, 24576 MiB,9.44 W,16.1,280.78,
0 %, 3 MiB, 24576 MiB,9.53 W,15.8,281.82,
0 %, 3 MiB, 24576 MiB,9.52 W,16.1,282.88,
0 %, 3 MiB, 24576 MiB,9.42 W,16.1,283.92,
0 %, 3 MiB, 24576 MiB,9.19 W,16.4,284.95,
0 %, 3 MiB, 24576 MiB,9.25 W,15.9,285.99,
0 %, 3 MiB, 24576 MiB,9.32 W,16.1,287.03,
0 %, 3 MiB, 24576 MiB,9.47 W,16.4,288.07,
0 %, 3 MiB, 24576 MiB,9.63 W,16.1,289.11,
0 %, 3 MiB, 24576 MiB,9.21 W,16.3,290.15,
0 %, 3 MiB, 24576 MiB,9.34 W,16.2,291.19,
0 %, 3 MiB, 24576 MiB,10.01 W,16.3,292.22,
0 %, 3 MiB, 24576 MiB,9.69 W,16.6,293.27,
0 %, 3 MiB, 24576 MiB,9.92 W,17.0,294.31,
0 %, 3 MiB, 24576 MiB,9.11 W,15.9,295.34,
0 %, 3 MiB, 24576 MiB,9.42 W,16.2,296.39,
0 %, 3 MiB, 24576 MiB,9.51 W,16.0,297.43,
0 %, 3 MiB, 24576 MiB,9.40 W,16.5,298.47,
0 %, 3 MiB, 24576 MiB,9.69 W,16.1,299.51,
0 %, 3 MiB, 24576 MiB,8.96 W,15.9,300.55,
0 %, 3 MiB, 24576 MiB,9.18 W,16.1,301.59,
0 %, 3 MiB, 24576 MiB,9.29 W,16.3,302.63,
0 %, 3 MiB, 24576 MiB,9.41 W,15.8,303.67,
0 %, 3 MiB, 24576 MiB,9.60 W,16.0,304.72,
0 %, 3 MiB, 24576 MiB,9.29 W,15.9,305.76,
0 %, 3 MiB, 24576 MiB,9.23 W,16.2,306.8,
0 %, 3 MiB, 24576 MiB,9.15 W,16.7,307.84,
0 %, 3 MiB, 24576 MiB,9.46 W,16.8,308.88,
0 %, 3 MiB, 24576 MiB,9.53 W,16.1,309.92,
0 %, 3 MiB, 24576 MiB,9.48 W,16.9,310.95,
0 %, 3 MiB, 24576 MiB,9.49 W,16.2,312.0,
0 %, 3 MiB, 24576 MiB,9.40 W,16.2,313.04,
0 %, 3 MiB, 24576 MiB,9.69 W,16.5,314.08,
0 %, 3 MiB, 24576 MiB,9.55 W,16.2,315.13,
0 %, 3 MiB, 24576 MiB,9.52 W,16.1,316.17,
0 %, 3 MiB, 24576 MiB,9.49 W,16.2,317.21,
0 %, 3 MiB, 24576 MiB,9.86 W,16.2,318.24,
0 %, 3 MiB, 24576 MiB,9.68 W,16.0,319.29,
0 %, 3 MiB, 24576 MiB,9.53 W,15.9,320.33,
0 %, 3 MiB, 24576 MiB,9.37 W,16.2,321.37,
0 %, 3 MiB, 24576 MiB,9.46 W,16.4,322.41,
0 %, 3 MiB, 24576 MiB,9.16 W,16.2,323.45,
0 %, 3 MiB, 24576 MiB,9.40 W,17.2,324.49,
0 %, 3 MiB, 24576 MiB,9.39 W,15.9,325.53,
0 %, 3 MiB, 24576 MiB,9.57 W,16.2,326.58,
0 %, 3 MiB, 24576 MiB,9.46 W,16.2,327.63,
0 %, 3 MiB, 24576 MiB,9.33 W,16.2,328.67,
0 %, 3 MiB, 24576 MiB,9.68 W,16.3,329.71,
0 %, 3 MiB, 24576 MiB,9.56 W,16.0,330.75,
0 %, 3 MiB, 24576 MiB,9.97 W,16.1,331.79,
0 %, 3 MiB, 24576 MiB,9.46 W,16.1,332.83,
0 %, 3 MiB, 24576 MiB,9.35 W,16.0,333.87,
0 %, 3 MiB, 24576 MiB,9.50 W,15.9,334.91,
0 %, 3 MiB, 24576 MiB,9.53 W,16.1,335.94,
0 %, 3 MiB, 24576 MiB,9.73 W,16.3,336.98,
0 %, 3 MiB, 24576 MiB,9.71 W,16.2,338.02,
0 %, 3 MiB, 24576 MiB,9.10 W,17.2,339.06,
0 %, 3 MiB, 24576 MiB,9.09 W,15.9,340.11,
0 %, 3 MiB, 24576 MiB,9.59 W,16.2,341.14,
0 %, 3 MiB, 24576 MiB,9.48 W,16.3,342.18,
0 %, 3 MiB, 24576 MiB,9.56 W,16.2,343.22,
0 %, 3 MiB, 24576 MiB,10.00 W,16.2,344.26,
0 %, 3 MiB, 24576 MiB,9.81 W,15.7,345.3,
0 %, 3 MiB, 24576 MiB,9.69 W,16.1,346.33,
0 %, 3 MiB, 24576 MiB,9.37 W,16.0,347.37,
0 %, 3 MiB, 24576 MiB,9.76 W,16.3,348.42,
0 %, 3 MiB, 24576 MiB,9.52 W,15.9,349.46,
0 %, 3 MiB, 24576 MiB,9.56 W,16.2,350.51,
0 %, 3 MiB, 24576 MiB,9.51 W,16.1,351.54,
0 %, 3 MiB, 24576 MiB,10.27 W,16.5,352.58,
0 %, 3 MiB, 24576 MiB,9.85 W,16.4,353.62,
0 %, 3 MiB, 24576 MiB,9.85 W,17.1,354.66,
0 %, 3 MiB, 24576 MiB,9.74 W,16.3,355.7,
0 %, 3 MiB, 24576 MiB,9.55 W,15.8,356.74,
0 %, 3 MiB, 24576 MiB,9.99 W,16.4,357.78,
0 %, 3 MiB, 24576 MiB,10.05 W,16.1,358.82,
0 %, 3 MiB, 24576 MiB,9.94 W,16.5,359.87,
0 %, 3 MiB, 24576 MiB,9.56 W,16.2,360.91,
0 %, 3 MiB, 24576 MiB,9.70 W,16.3,361.95,
0 %, 3 MiB, 24576 MiB,9.74 W,16.4,362.99,
0 %, 3 MiB, 24576 MiB,9.68 W,16.1,364.03,
0 %, 3 MiB, 24576 MiB,9.39 W,16.3,365.07,
0 %, 3 MiB, 24576 MiB,9.63 W,16.2,366.11,
0 %, 3 MiB, 24576 MiB,9.30 W,16.2,367.14,
0 %, 3 MiB, 24576 MiB,9.27 W,16.8,368.18,
0 %, 3 MiB, 24576 MiB,9.73 W,16.9,369.23,
0 %, 3 MiB, 24576 MiB,9.95 W,16.1,370.27,
0 %, 3 MiB, 24576 MiB,10.14 W,16.8,371.31,
0 %, 3 MiB, 24576 MiB,10.05 W,16.0,372.35,
0 %, 3 MiB, 24576 MiB,9.89 W,16.1,373.39,
0 %, 3 MiB, 24576 MiB,9.74 W,16.5,374.43,
0 %, 3 MiB, 24576 MiB,9.54 W,16.5,375.47,
0 %, 3 MiB, 24576 MiB,9.79 W,16.0,376.51,
0 %, 3 MiB, 24576 MiB,9.06 W,16.1,377.55,
0 %, 3 MiB, 24576 MiB,9.65 W,16.0,378.59,
0 %, 3 MiB, 24576 MiB,9.58 W,16.0,379.62,
0 %, 3 MiB, 24576 MiB,9.65 W,16.3,380.67,
0 %, 3 MiB, 24576 MiB,9.66 W,16.0,381.71,
0 %, 3 MiB, 24576 MiB,9.42 W,15.9,382.75,
0 %, 3 MiB, 24576 MiB,9.47 W,16.7,383.79,
0 %, 3 MiB, 24576 MiB,9.16 W,16.4,384.83,
0 %, 3 MiB, 24576 MiB,9.64 W,16.2,385.87,
0 %, 3 MiB, 24576 MiB,9.71 W,16.2,386.91,
0 %, 3 MiB, 24576 MiB,9.72 W,15.9,387.95,
0 %, 3 MiB, 24576 MiB,9.51 W,16.1,388.99,
0 %, 3 MiB, 24576 MiB,9.34 W,16.4,390.03,
0 %, 3 MiB, 24576 MiB,9.50 W,15.9,391.07,
0 %, 3 MiB, 24576 MiB,9.55 W,15.9,392.12,
0 %, 3 MiB, 24576 MiB,9.51 W,15.9,393.16,
0 %, 3 MiB, 24576 MiB,9.20 W,16.1,394.2,
0 %, 3 MiB, 24576 MiB,9.45 W,15.7,395.24,
0 %, 3 MiB, 24576 MiB,9.83 W,15.9,396.28,
0 %, 3 MiB, 24576 MiB,9.81 W,16.2,397.32,
0 %, 3 MiB, 24576 MiB,9.79 W,16.4,398.36,
0 %, 3 MiB, 24576 MiB,9.67 W,17.1,399.4,
0 %, 3 MiB, 24576 MiB,9.79 W,16.3,400.44,
0 %, 3 MiB, 24576 MiB,9.22 W,16.3,401.48,
0 %, 3 MiB, 24576 MiB,9.61 W,16.2,402.53,
0 %, 3 MiB, 24576 MiB,9.34 W,15.9,403.58,
0 %, 3 MiB, 24576 MiB,9.22 W,16.1,404.62,
0 %, 3 MiB, 24576 MiB,8.84 W,16.4,405.66,
0 %, 3 MiB, 24576 MiB,9.85 W,16.1,406.7,
0 %, 3 MiB, 24576 MiB,9.84 W,16.1,407.74,
0 %, 3 MiB, 24576 MiB,9.56 W,16.3,408.78,
0 %, 3 MiB, 24576 MiB,9.52 W,16.0,409.82,
0 %, 3 MiB, 24576 MiB,9.61 W,16.2,410.86,
0 %, 3 MiB, 24576 MiB,9.59 W,16.0,411.9,
0 %, 3 MiB, 24576 MiB,9.53 W,16.1,412.94,
0 %, 3 MiB, 24576 MiB,9.86 W,18.0,413.98,
0 %, 3 MiB, 24576 MiB,9.07 W,20.6,415.02,
0 %, 3 MiB, 24576 MiB,9.09 W,16.9,416.06,
0 %, 3 MiB, 24576 MiB,9.52 W,16.5,417.1,
0 %, 3 MiB, 24576 MiB,9.47 W,15.8,418.14,
0 %, 3 MiB, 24576 MiB,9.20 W,16.1,419.18,
0 %, 3 MiB, 24576 MiB,9.40 W,16.5,420.22,
0 %, 3 MiB, 24576 MiB,9.15 W,16.0,421.26,
0 %, 3 MiB, 24576 MiB,9.20 W,16.2,422.3,
0 %, 3 MiB, 24576 MiB,9.59 W,16.1,423.34,
0 %, 3 MiB, 24576 MiB,10.03 W,16.2,424.38,
